X_power	W_power	literal_terms	semantic_degree	sha256
3	35	10886	4	24b033bf8989d1ce3c18ae6ff2178af26be8e7a1f6700a1e5638cda4a67012cf
4	34	12089	4	235f4921afbd2762dfa47aafdbb099dfa0054925f492bc8c3949edd16d24f3c9
5	33	12719	4	d7d2e5693c29fa7d82da2eb35a33fe8c28c0d21dcaeb85abcc387b61e620636f
6	32	12154	4	77e53e07b1604de4eef30446f9cf54ca566fb4fdd583c3a8fbff3ff2db1b5606
7	31	10024	4	7a4b218e24f758c026a2c4fa2432cb4797233100b95ff8ff45cab78e98288da4
8	30	8185	4	ec8c03ffbfb7ded43cd82bc774e17b252875d257839f1fbfe980ba46866a0829
9	29	4595	4	4939cc8ef9847c34fc72ce434f148f9d28051ce5ebfe83184e1a8ddd922ee7a5
10	28	2099	4	2dc78b7ffb0afb04205e155ccd2712237a0289a8f756672f9a4d796dbd782b54
11	27	81	3	55f9235a503a44bda96df42d4760897ee73adb619ebe30349eaa7f066a7a7c61
0	39	3459	4	918185683900c66367a37e6bbe0611950f7f38e5e46c554eafb48c0f285f5b4e
1	38	6326	4	d8f123926eabaaafc0ab2163dfc3b9e5c1a56ba9b3035b80001748965e9c4157
2	37	9249	4	a279858d7fd496f8590307490b66f8160f5ae5572177e546c1188e4ddf991048
3	36	11689	4	59f62d443a92310719e7bb8a1d240b60177d3acda803962ddbd66acbb1cf91dc
4	35	13180	4	378e784bc5ef98f564391a07a6db1755ab681afb7e6e023779e902f3fe83df79
5	34	13700	4	aa189612fb8c99cfff1ab0b70442fafb69efccef9fba319aa113e0ddc4293319
6	33	13170	4	9939fc266ca0aaf111800dcbcfcbe3901f8ba258df31d98aadf0310e66c2f999
7	32	11703	4	52a3643c44cb2a153dab932aeecfd0389de8404b2591253b23aa056658e0670b
8	31	9276	4	c5fd350a028ee2edd138bae6ebd084ca5fc5688fdab3ba153a3079b93fb482c4
9	30	6164	4	0d08b6bc45de56cba96a64c520477729cfec99b3189c9ea2e27696447e3c50bd
10	29	2934	4	008d4f5628b1151bd980d00d3d76dc11e1daa02c987dac0950a52c64881fa7c5
11	28	354	4	5c045e76453c11df1f04de18a6625d7ec3dba6467a9de632dd59e19327134112
0	40	3519	4	ce9a959e5d91a30898cb7d8e450c497782b4464fc80723017626524ec6f570ed
1	39	6410	4	34e1041fadd9a0e4f0e2290e6e673cdf63321b8ce256684cfd4f407810b953d2
2	38	9391	4	52a65afed4cfcce5fc1a8a72e9b3f5cc53507995b34b38229b63417c14fe24cc
3	37	12122	4	6aa8dfb74ae9f0098014900b1dff1f5fd068de33370832f362c8cf11df01f1c6
4	36	13894	4	d4991e21a30722638c29553de3af67b931845ee8163121eacaa5ba47fca39fe5
5	35	14112	4	adbfcfed9ee25dc1f0c5db853796595163e894dad4a7bd9462e26c76823a14cc
6	34	13632	4	8a594410cb13be2c6eb41054ffb123b3a329437b3ea315ee43923903c211dbf3
7	33	12726	4	3dc1d9ab908927391ae062e071bb1510c3f263888505694ea597e2e5ce4e9314
8	32	10240	4	32f539fa8378d44f9cda78cf67bc0c3c41c15b71a2b470b47479080d9e66b4bf
9	31	7152	4	14852cf87779f3c6c75d87001e8ea750b733eaae38460d5a267fa54534667032
10	30	3836	4	f282dfad364863cf4c7c25ead0c5f18ae7601b3b6d45dc718de21b88852d72f0
11	29	738	4	ea4090bc702f310ce7fe1c401d23356f09944bc8d64b91e55fd7bac5ecacec18
0	41	3574	4	4184ac0804c6f51b93b48de2c67af687662b2b7816227ad3395cd63e709a7ea6
1	40	6612	4	65e017d52a544d2d66c20cd26b748196f62f89b644e038241316ef004019ce31
2	39	9831	4	ac1c040c549b6721973e432bd07c3084cce1c349d37bc1047751850220dc5d3b
3	38	12697	4	babc15e6cc3fd79ff92d2910fd5b2fab10ff44eb285dd1b743e855a22b8eee00
4	37	14605	4	61690b2d4a0bc8bc2ddc3a1c9acf0ecb1cfa67f5e8eb7d1205abda5e3a3b797c
5	36	15481	4	10e0293df982b6f1b5bde666a183494b2d5d18cce52e154c1dac0e046989bf41
6	35	15231	4	54629659ec4a5f11ed9c3c9bdfb380367925ffab49b0e62367db0cc3efc601b1
7	34	13955	4	40e1513f81ae77dab4a9629f3e24a080b4c787711e0276ba7c8dd87f9da697c7
8	33	11578	4	f788ea6351e0faa8fcf6a1d43a89bf98af78a03764ad751fa8465b2211ce77bd
9	32	8342	4	8280dd22f74d4bb9e3d850fab60ee9838d5bad0abc0f861c0627bba385172296
10	31	4810	4	0d02297b020b7abeaf16c16058eb750c7bf2c0b87f76e493f4a6a0d175df2ac4
11	30	1503	4	c7302ae254405ca4d948bb03038f6abb51de7e72c21b423e075f0156fa040653
12	29	8	2	01cbdeb676f5a3d7c00d7403e6bcc2f47a8aa5e27c9159b2a3c422e06b846e75
0	42	3616	4	78bf953c16d9ffe88ab552e07683aa4219eaea20aa73c60b922270ce78476e47
1	41	6657	4	b5dfdf00dc6c14e133524d794f6990948adaf111ac09aad1d3caa7243688dc00
2	40	10072	4	64b00bfa9221ae1060858aec59214d767030394c5ee8518086f1e55b0561e91e
3	39	12856	4	a954a52134c1fa1e74f18a140e3a5795f4d39f2b2817f4d9e03dbc8f0fb17fce
4	38	15277	4	9e1b5e786eca8700d3abeab3a4c558427e0eca7f36390b1e230c8d0ee0edcfe7
5	37	16258	4	89f0397a5bcc6de690f8a2f2fd2ef99e314e6be77f775ef2c33559775180ac7d
6	36	16265	4	29e8e066f9e3d54073e46a83f830fec4f15e554014f92a5d2eea6f48c93d05cd
7	35	14802	4	5cf08aeb77c643f2993ead6c8679fff465758013dd7bd871d7e1d101d8d2b554
8	34	12778	4	82715ba7ff66db39225ca72f7badf7b01fd78c5493410a41515557e4cb0666ec
9	33	9422	4	74d3f91aa9ea0928da625882e162c19312098784d01119a53c054807a3472f5b
10	32	5219	4	c93e16ab0ba109fa4f73c05a889c52a48c39c51293747a72d2b56ca82e91efb9
11	31	2163	4	415435d6de783020891f61cee6b9c15c9a8c415be31dbdc70aeb7c490e750479
12	30	85	3	c19d565d9095c49731162c84f686b536b243795ea4a22232e2dd61e696eec9d0
0	43	3653	4	8865310cb68cf147b715208c69afbdc596617ff2834eb4d02bf7ab5e3c08f46a
1	42	6826	4	feb483ed31cc7250d70fda88bf91d242024064e9499472292522c4399e7832e2
2	41	10117	4	a17e19d3a6c4f82a6eee0492b9c7774d62476046fe31557f39409170cb6ddc2f
3	40	13545	4	b0a9254c3693a642a890651dadd6a3cc6c8a09fb74b24c390526ee1d4919fd4f
4	39	15539	4	d660b8ace26a2ea79b6128077ce6ad34ca9ef4485b487bed9dccddf02564fd81
5	38	16997	4	04139969f7813be940589df2995ce42bf60834dd794ffed2e17e0ade18fd6b33
6	37	17288	4	a98d63487f7db26be5bd7a49b66e00d4333d3f0cfed252e48f929168b1754cad
7	36	16257	4	ce4d27642889e4339cfa0c3905e092a59e7c878a28ca451dd86607792725ebc3
8	35	13264	4	7b35ef69c203e272672af80b1a0a71c2357b0ea96c1adaedd3250b764712705c
9	34	10376	4	4567b20a62b6443c6cef3534404403d01e30528c6992007fffec08e21e1769d7
10	33	6935	4	8c5743d4a65b8beafcdcd2e123509e37bbae4aff2dffd4e452ea5d26acd8fd0d
11	32	3067	4	0e748b466dcc546149f806454a8910dc55e867ddfaa97ba25c7bbd70fae34662
12	31	378	4	195a5090f770567add86c8e2153d232c91b9d2a01306d5a044b2f4fccd2e8526
0	44	3677	4	416defc9153b6e0209da89170211d64c4cf192307afbfb0bc739266d3a560e83
1	43	6832	4	00d0d0c9f8f1b6796617b5aa89ddd772009c8a901255b6009a4e61fdfbfeb521
2	42	10472	4	d53c248233c684fac358d1a2817b4b9346a2cd424af7e342b8bd0f8d61fe8617
3	41	13810	4	d38e76a61885638109f793ddef43e76715de16f5d1964aee20fec91b7c815760
4	40	16520	4	91f270daf5477861c1f6f7dcf38d0eb5016d8fd2cf1f7c64548021939b045650
5	39	17931	4	194b4a957ca25d887ff1317d8fc62484cde5b4d5bcbf9dc35f201434cbd2304c
6	38	18299	4	2d1272306652b57aefcef45d36fe3e7746dc39df2212a9c90e2f50496b6080fb
7	37	17307	4	249d659fb7865eefb847b3eaec78ed366ceb38f6b82114ed48cbcd2150599243
8	36	15224	4	ad55372c9756f8d4a635d35b3452764063d8fd9f57a3746fb6e1e29a95503510
9	35	11834	4	294c61ed9dad1e441c078e8e9e4c6748b3738119aca3a1de0125efdb05abb898
10	34	8078	4	0c7e57430d677b3b9849b55f28bc6548f2619a10fd444e1805f77d26a180a62a
11	33	4172	4	a8c60fab37063fa2b6271aed9d4b9022d57a89d40efd840449996f3b3d07a600
12	32	910	4	6e841e3c3109812d4dc7b9929a3cea2659788e207c094afb5223ead77ff70c9a
0	45	3696	4	8113f54a785342b0724e7b064df72cbe1eb3984532be9c8c30372f9c1ffe2449
1	44	6968	4	c05a008e8d45229b150bf7b8cd2dfde192e02fe5dca6a3a467d757f842e7d2e3
2	43	10631	4	6d9eee666607d1c7c559fd50b2e5a8f8cd51398434ff306af204574bb5e79f44
3	42	14218	4	5398f692b2b201274a56d5b9b30e7c1d150359e84196ed358711575660291bd1
4	41	17070	4	606805b36608b6f81f7991665e1d4afb8a35b108734024126813d377d685cf91
5	40	18829	4	4afd8cfbd64ce8dabd3e657cadc1b16156cb231e6a884d111793f9ee267f1c6b
6	39	19288	4	f469e8af8385489308c27a84a3a825e8cf0aed78d244cd36a7beb0e0338064f2
7	38	18556	4	6b8a593b7a631c5acabcb831bfeb8ad8818367e1e121eb18c149ff3717dd14bf
8	37	16459	4	ed61b3f660d2c6dd962bcc51d705b917bbde65e24735050c4d924f7a39630ad4
9	36	13173	4	160f0f4ab842c8f157516e6019df6a8c26e1dd42c845c5cf5520305bbf781f75
10	35	9255	4	63083f2c61659823ed1a5ccecd85abde95740c5a7f56341c9002a35b0f019b11
11	34	5266	4	02042d1550f3e04a397f6b48f4d6098c0f2b98ca3c2cc3f2942df52ecf7b7f96
12	33	1639	4	94f1e309a341c395586f057bc8e9f1f0cd045ddeb5eb7c7b22fbdd102157d768
13	32	8	2	01cbdeb676f5a3d7c00d7403e6bcc2f47a8aa5e27c9159b2a3c422e06b846e75
0	46	3702	4	90c38a3f0548da5ec33cb288ca69f2de42cad882d3c7d9a276c5e83c07c9046c
1	45	6935	4	8c5743d4a65b8beafcdcd2e123509e37bbae4aff2dffd4e452ea5d26acd8fd0d
2	44	10586	4	7a4619be85df2be1c28d4e8f22131a7aa0face7ade4512a117a6fe8c37694a60
3	43	14221	4	722928dd382ab7246f1971eb4f4cfb43f5bba60ddab316fb511d1c1f3f347bb7
4	42	17561	4	d1e696460ce646863b37ccde1b7abfaf32e9104db186c9893f380feb095707da
5	41	19073	4	1a16c53abee5592e2a8525799c4231314d8591eae6bb3d44d95dc8b5b12b3a57
6	40	20256	4	8a39aff957dd62a0c6d790bd28206cb287d29cb6d7858581e5a10e1847708df5
7	39	18987	4	e5f26fdd7954efb5237abfe5a9808e936fc87f06ce97b3aa93a3609f260ce564
8	38	17509	4	6762827bfc4d9c2d2f47053cfabcea435e5dde8c20201b17ac251455ba413b33
9	37	14349	4	8a6d56611a59c078755b29bad2a5854cafd1dd6071e830db6e546d6749790b65
10	36	10481	4	b265bb621ba8e8690231565d43421c022cd04d56861561c78486c8ac40b404ef
11	35	5679	4	aa0df9cbf38a015610a2e8750557be021864c5e90f15bdd2ab796e5515b6999d
12	34	2561	4	d7f0ed6587af9afdab72c5410b04c92f5971ec0ea9833de16e0087ad2c10fd0e
13	33	85	3	c19d565d9095c49731162c84f686b536b243795ea4a22232e2dd61e696eec9d0
0	47	3703	4	7614eb6b7c393a6b18625b229dc87a538fe196dce36e7c77b7b5f179f052e46a
1	46	7038	4	60dbc394ea6c58d227d4040216b0650242f6aac1aa9a8c2a9d6c3394674dc06c
2	45	10851	4	27baae0e12e5850b12174f950fcbab3b69c1e1fd25b7ff40aa817fd81855bc0a
3	44	14709	4	0d0d1df565465068d95606db8afa9ae19cb348fce0220d97bb2e6671202288bf
4	43	17992	4	2637e1e6effe5bdde15414d2dedb1e9592b50edf61dfad50af204d88a20f5544
5	42	20275	4	a9b8de801fceb4c9fcc670c14b72ba2c8303359ab655ad8644fe04e74eeae6dc
6	41	20557	4	94a2e387773ac7b95e1ce9cb67fab030654cefe7ada0f29b065bd775ba44d3a2
7	40	20805	4	47f4ed0e7e9ba682fb26f5a88276264bb5403b653abad1971c4fa2d5bf75288d
8	39	18938	4	ced8d086f458cacc0d5da380440fdeadee031e0f522243d70d5efe12dbe5e2aa
9	38	15726	4	a5b7ef0773331c3d04bbf526febefc9a7b69ecac451e26ee1ed3dc720c66bbd7
10	37	11723	4	8b8f793a10680e02ba989855fa0dfc3aca3c3b1bb59eaea883d0797efa6c2e08
11	36	7493	4	8a0afd8819f661851ff0adba1541c47503f10d935663996cc3b94e4d0e918630
12	35	3504	4	4194c447da8a1d67b29d877f946ff14c4d9f8bd2960fc4c803f45a09f94a8777
13	34	353	4	025304b04b299dfcb9c56f20544b11a8d95f914621aaeaf1c543868177e9c2ad
0	48	3691	4	2db3fd3a2c96464303dd0bb9b478169ddd6807143ad090acbe14ebdfd31afb79
1	47	6966	4	020d5942b780fa54906654768b15bd8fc821bbb687c16df2a857d0d64c0b55f6
2	46	10912	4	957cdfd56428e054ae038c264dde06ca022d2e86505f98804c626adb7a0eeb39
3	45	14780	4	58916fbed4288746abb28b248565abb504be0177ccd91de6f70d0c9b562257e3
4	44	17950	4	2cdec1da6419ed5cc16887e6d8643ea40a468a015936f30c278d1483b57893cb
5	43	20802	4	4a30370d8b4bfc40ce52bfa42909a4c87860dbd3ae90083bb850b407b799aa9c
6	42	22067	4	7cc092440fd5afe813cbd1141f3fae6533dd54a96ba32670c4d8e152849b18f4
7	41	21770	4	9c27a02479453c88b75c4fcc7fbc6cbf33f9b3dea97fec464966846d55eee8de
8	40	20162	4	a0d43d88e122c4ca2bb9fd74c01d34374a8262961ea061042991d4af2cf61ddf
9	39	16174	4	277588311f185d99a1caec1bcdd202609058535e09d5c46c5a1416b92ffcbb3f
10	38	12994	4	8babf8c62f64302950a4bd779e0af0b2fcb47e7453d28c733460d2e62ad707a1
11	37	8582	4	b3b355c8286f00fc590b77bdb8e1c4ec83ad6cbeda0828426005a4cebbfe6c66
12	36	4514	4	a0b82c4018382fac1584d0ab11a610ef741f19627c163d983b9a0b170350de78
13	35	940	4	2a3865e36b1b2bf1497eae799477f493d86af606a7b0c2ee7367d6494d8924af
0	49	3674	4	279137ea712a03ec0f4914403813282e5bb14e9982c9c0cea3d5cccedf7f00bc
1	48	7036	4	c0bf5e9fe96216c536b2307d7b928140c51895926e45207132677174e43c1d10
2	47	10778	4	b8e74688275a50d7ea5b9e0ea44949b78e9e76c6565fb38693462727992703b7
3	46	15020	4	23c246501c0a0edadaec528da90a13529cf5447e35dbf13e6847f2d65bd0aa80
4	45	18661	4	56e64238e9b9615a9c796064dd7b564d100132e18236620f64104b9f79bc9286
5	44	21257	4	f2ee96a9800d50bcbcbcf3493d2b31b920a62446737ff5a803d68cf31a6874e9
6	43	22894	4	016cd2eaea98ff54deeee65d46f5564330973f1a49693183578e2e3029d9b630
7	42	22928	4	d976bbb34da7a6921e07eb3d3d30fd17a2af4202c92a01f3ec605496235e076f
8	41	21132	4	9baf7c173fc86eddd487e67eac60544de5670bc1aea2e8a68b145ce54098baed
9	40	18279	4	09db2209fac01a5deee280c75f4dd3ebd1bb18300ee1608460caf0c684ee85f1
10	39	14263	4	13e5e9746666c72601da3349c939fe786bf2992842703f61207c9d0b3ea35677
11	38	9700	4	9ab204a7c8979d2ed0794315afbd5b885615807015d1d98ed999002c8587a36d
12	37	5563	4	95bb93b08987983f73d29f40774d4c1d2dce1a75f020590050129613871e258e
13	36	1734	4	f3e9606654b0576f0b074b53e32c273d9785bf4a615bf176835c6406648cfdff
14	35	8	2	01cbdeb676f5a3d7c00d7403e6bcc2f47a8aa5e27c9159b2a3c422e06b846e75
0	50	3644	4	9d6c7ac12f4174f3252b193c9bc3ebf52f81a3731c815b7e85bce2665d31cda6
1	49	6925	4	223a53c93e75c74a5eea40dffe4a1b0c80c26c68c4399a07d11d1aa1800980a7
2	48	10952	4	84bbc2a465a833a6c130c9f76577ba374ed87b866c9a32666caca1e5c126be74
3	47	14839	4	67fcbc6e8eba32063d1be0430cf3b8a9a850e3498741bc0a3226572945cd02ea
4	46	18893	4	4a57b9593b82e210983790c75189dbf23be3419ca38817640ddf0fd64d6970b7
5	45	21848	4	baa04fcd490e8994ac8e44f57433aba37c0caf40a563b6a725618031cb562e78
6	44	23671	4	4c87cca4e7f08b0fda2110b20a4b835e9c15618df91c1390144abebc696f8e94
7	43	23620	4	dc1978f034e9d22d4e4c152a84bde7c054121acc8f3eccba8e46dd50dddcb6d5
8	42	22532	4	ee488c801e03258113267ed9dbe56c11ee1586cc90ab0797efe7c786875eaf9a
9	41	19436	4	9b8963acf1cfdd0d38b5a95124f54f29cbee26d080d9a9dd8ac28c1dec23ff8d
10	40	15560	4	a452703c47d300f827e75140e2a36b235ec80480803c6fca80c3ab44bb1b85fe
11	39	10879	4	3c1f43fa65366bbc3a6eb04dffb33ba6e0a2409bd90f20190d6327b4818ecab7
12	38	5980	4	134f8b79ab0be9106bd400559e5894d080a9f950ac3e6de8c3116608fa320c0b
13	37	2534	4	f0bc9248871b611c0163ecf8ff6da4c661af02d2346a9b8de21038182a22ec65
14	36	85	3	c19d565d9095c49731162c84f686b536b243795ea4a22232e2dd61e696eec9d0
0	51	3609	4	a07f01e952b311cf5c13ad6e85683eeba620c2d78b3c9fd44e514fd844f74ba4
1	50	6962	4	720fd2127be8597c663adbf1f5334008af7b42bdb664e9ed91101f21c1b9140d
2	49	10931	4	d27c27512709dfb0b473132f2655ed80e9217f64d85bcf98f82eb94c39cbf95f
3	48	15151	4	0646186d9583a85d601e25ff1340397198b08879e17358364b0f85eb560e0391
4	47	19076	4	d19398f2394dff56b8be7fa2a3cfdcb42d6550c12e46ad9861034634cef7586a
5	46	22369	4	cfcc590067cc01015ac53e99cd814593ca2754f5ba585bd897473318b2f20fc4
6	45	24361	4	ef245cd57d7dc1c319da4148b8c3ee0891dfaeeaaf91f51a498bef4cdef9152f
7	44	24887	4	61d01f08e1baa231bac57bc3a312663acbc8c1ba77fe3fe80054a1ac1e950bfc
8	43	23661	4	ebb79e9d1f39544d673fe5d09334fd2a0d8d3e935c7a8bc1b1c1ffffea672e48
9	42	20795	4	0bcba6984dbf5b865e58d242a760434dd6dfeab5eda68f090c435323ee3e4bd4
10	41	16838	4	7543158a9aa0afe7d5ae717dc6af9b2b08e9c62ca538239fc48330b87e431da2
11	40	12360	4	3d05fe92d69a5789dcfc1aa20c63ff1592b9414d8a9eeb9c445826777633ba61
12	39	7821	4	be75fc5b61d3d8ad5d3f5d43d33066a3476ce2179149b639c74531d38408e96a
13	38	3653	4	8865310cb68cf147b715208c69afbdc596617ff2834eb4d02bf7ab5e3c08f46a
14	37	396	4	ccf15ab0b2a511667253df8cdb377916999ff2d3ea140ddb28a2914e3ee9ae2c
0	52	3561	4	6f34b02f930e82d6485e44e5245c6d54b6012c3ae88d0e473fb869c89c225747
1	51	6812	4	ce73ab3eb6d04d8815db7a1405d92808700d952c7b93123ab7d780d768cdc50c
2	50	10740	4	07e1dfaac220b39928626bf0e141861d763d81b13d988f72926a9b7058b77337
3	49	15033	4	f77df36c065e30e4d47f7dba17a41858e23d38f87295a10ad79502637053d03c
4	48	19182	4	3acd6e2b2315bfa2fe4fede6b49feab92fd1f76e3423eee3ffe06d52775c2eb2
5	47	22187	4	51688feddb232ab5194d60202d98f9e983d32ef0b9b698c53450116e8862c07e
6	46	24967	4	e63223c66cd68a035fdd2e673971f7a91fb2563b9905075aac9ffa226ebf73f9
7	45	25624	4	98666210e2ab7ac8762d5a5f38d3f50baa905937e2b5467734a9edfa0af53807
8	44	23926	4	98b07301d372baf54b44ac366aefa2386d2f792e5d4a3cdb8c18859b234a7543
9	43	21870	4	0be19151e8b9e05a20cadaa16ba723b9003eb2c54cb551f482587d3a882c8402
10	42	18098	4	0e0033b504032324e8287f1b35f64bd696d279cb4cf4244854155c7881338ea2
11	41	13223	4	09150389ba0b38e916504239fc3ea00e7eac5e942f43bc3c30cade63bc881d65
12	40	8984	4	e6afbf671bb9e9972addc8e0d3d4416b56c5b1387985a1428d533cbfa3f0c237
13	39	4595	4	4939cc8ef9847c34fc72ce434f148f9d28051ce5ebfe83184e1a8ddd922ee7a5
14	38	977	4	96ff7ea84e4d2a62bc27febb31529d319fca538ba20da7e6b2040ab3e1680781
0	53	3508	4	34de8e5609d4ce9dea4a85be0c914156987e90e81b3b5ce7ab5db14c4ef572e9
1	52	6816	4	bb27ebf56d57d0ed2347940b5f6b7bd737a835f7b39a7b10dbdd695326ea0859
2	51	10791	4	629027d09b054c908a646108b19ad4e1b8c07bec3bad7b4a1154261896c371c9
3	50	15102	4	9446f7a67c99cd856525106e2f8b4e1e3197f662543b454a502addb52e932191
4	49	18826	4	b89f47c90542b55d2e420428a57442fafc918840253b6fa218b5332069539f7b
5	48	22903	4	fc4ef3dd9744c7cf6eff060b74e4ec26f101786e458752a8e0c36b02b55ea0d5
6	47	25481	4	cfe1a37b3f193a077f9690c770d5bed26477c81c7ce7930b0460352c775c6d73
7	46	26562	4	a143f675b193a142a9a9d7c81f9afccd777470bef2a020c955157d806617009c
8	45	25753	4	57069172d348c48ded874795192b0febd25456ce2d8b6d9e206c5e81412a956d
9	44	22717	4	5a6955d53edd5dfef1c65f88552f808d89b7c0d0c0cc58bb887dfc4fa13b97eb
10	43	18439	4	280cd7b4f2d385c1ff86c6cc031276766ab7268b761bfc3fda442fc0d47bfe78
11	42	14848	4	db1827673695651d4eb5697e14f4fa2c0b92d386b153510489123e11368701d9
12	41	10161	4	b972dbcd7b7446c21db1ebf32ad2148ff0e5d9eda8d864c3d3d58f22378a6d89
13	40	5719	4	e50fefcf61e3b7ebce9fa240f424a376679d60b36f46e9568c3d812762357daa
14	39	1614	4	3f3194e69762df98fc8627131a89b940c9b4cda82a0ea6c00cdde80b8a640236
15	38	8	2	01cbdeb676f5a3d7c00d7403e6bcc2f47a8aa5e27c9159b2a3c422e06b846e75
0	54	3442	4	e86c2054d2d5f33b236433e8a89e7e8cbc521f4568d5eb467a268f1af033c503
1	53	6627	4	a5cf16d2e2bc94494ed94f9a804e1bb5caf386f9599f6a56ef15a49f27a8648e
2	52	10672	4	19500beb82db90787dc5f7871ee53c0052b4fbc5c848d56c81624c4cd90db9da
3	51	14745	4	e17ec3a3f1d1fa68f0a1c6903c88971b37637b9c9c270d8ed28bf92fa9a72e34
4	50	19219	4	eb1f93e19d54680140949d3bff7e17d6196f998e83c3ab5e536d421a412fe859
5	49	22894	4	016cd2eaea98ff54deeee65d46f5564330973f1a49693183578e2e3029d9b630
6	48	25271	4	66ba35475cbcdacb4d9a0622347524744c5e86031192ab821be971dab26c3243
7	47	26553	4	7cddba974a208c90ea13ea6df1d6b8e9d00110787a767d352122e9cd84c9db1d
8	46	26710	4	595647e253e3b4253393ab81671840e77547dadb39e3d62c734b5acb4a14db85
9	45	24140	4	f4f3f712311bb66b286a4d7ada324fb31f27237932cb0c33f8500a4955c832d7
10	44	20544	4	6db942173e357317ba1e853f0fc6d106bc197765cda2ad5dd1a73c031fe8aecf
11	43	15812	4	78c9b35d4eaaacafe824e22bbf186cc4933fb907f8873f9cba4343fca929d0ec
12	42	11356	4	48d6c5fdf46c3ac269515f44e17121fc60ceb71cae02a1a40b0ef4703b1c2e1f
13	41	6102	4	6af899822590c7be976ea0c0e319e8ea497f7c39a3a8227f043b3bd7f2f37901
14	40	2750	4	5a6d48323abca9619611270d9af6ec6a7576b0914e2741881fe5845ba2de1fae
15	39	81	3	55f9235a503a44bda96df42d4760897ee73adb619ebe30349eaa7f066a7a7c61
0	55	3371	4	c152deb846592adca562d6d51134bceb2db8c50c217c37533aa66b365e8149f1
1	54	6598	4	f24b3fd59a4ce1a218f5e3c4a66138ab217d37b40a6c250c9a8464d1f8d6900d
2	53	10405	4	4afcbba8208bae1b58dd630b3be75e6cc9adcfa8eacf615bc1b2371cf663fb88
3	52	14873	4	814acc9ac308f4f37becc07e3263ac5b04122ebf0b8913336b3618ba69ea25a0
4	51	19150	4	77936e547cfdc024fd0683b05748f5e5df3640d67749e1f997c2a0b72f5beef9
5	50	22902	4	015489c2b6c95c4e0f08e1fe6643a505291c8c34d2ab08c2196da4f4c70c2e97
6	49	26161	4	986af40f3148b9b7e1c8136b5e07c8cf401f55224d295b862fba8c6a9b4e1127
7	48	27887	4	52da94b553cc24dac43b6783d123eca0052c6aed7ad7ded9952f8cd259bd7020
8	47	27398	4	d8cd71825c1426301384944214a080b61e92c291772a6126b2a1ea9dd027b409
9	46	25333	4	741df9c7f565d51fbf7eec7b57fc5ef381af036525bc5a640006723b2bfde5b9
10	45	21710	4	972500af78e644d6a406ace81a55a974e25fc5d6ec7f619640a607cfb8d3d940
11	44	17135	4	8627db4529112e65d009d04e909914660b0056e08212d9064398bc0d3fcf1f4e
12	43	12545	4	bec08244f7eb9165b3fe367d878cd8146299efac9dfde5bd8b3e7d1722a73314
13	42	7907	4	4cb9bdce56c12c690c4547c8e5578bc59b4ab7534371b89af161e574404e9059
14	41	3638	4	74ae15e6dc9d24af27cce82d3240ba003d4127d0f2da542228029efd651d6b02
15	40	391	4	d89eda02e639ab02b8c26fee7f1aa07c505af37a2e1f38dd08a69de3777f6739
0	56	3287	4	69ed0772a2841eec25748a14b56b693c8a1bd4cdbf4df66d3126e46bcb496e13
1	55	6370	4	d7b987d1efeb667c12239b0daa5b218f4d0f903a0064437bac71c81bb402a452
2	54	10352	4	3ac25e687ac60eef1022fc67cbda4b2f46d54c088aa262336a24903375024560
3	53	14566	4	3725b436908a518bbfcc2969fd1fda998e78fd998b08c653969ccf86a435a07e
4	52	19004	4	8b3688c7a3f1f42baee0e2df8231620495ec3225af6f1ee985e0d36c49f566d1
5	51	22904	4	0d6705e890f6947cc7d04e105c7caf2e6d25e74e36c708a20ab0667d72ea0597
6	50	26304	4	6921b65cb59d8143d3316761b8a8b15506473191c5210ed7cde4d814008e6261
7	49	28218	4	bcf4f7f65986d7ffe630aebb175dc2eabcce1b52af4f1da4d3c57cb20208707a
8	48	28344	4	5903897871084a481db3724f8e703a41fc99df62319dca57467741a81dc1a12b
9	47	26142	4	8a9893fd3537c8f262b2a08c5ea9ff5f50a6e4eeae27cc17def6b1ace4c6ecc3
10	46	22794	4	e72f2704f8f70affc40545345db189f1c29582acbdad6130650aa83840b591d1
11	45	18312	4	48da74df6934bb7f83c73dfd6603c89a9ef3d38f8b661683fb0a8b7a3ac9d0b3
12	44	13694	4	4f67b8a061bcffd061448b338a330edc3d80637ae28642dec9ef9eed14fd23a5
13	43	8884	4	eb178a38755dff1b9ad1270b12126cae7d05b7f99049a45073aaf89ac9645195
14	42	4669	4	e70a53607673e3f8258fec94f7dcfa70b97b26f38c8445af3cf771b798919010
15	41	988	4	6b4690cb0c87eeb672ee14092c55dfb4d361b31e214469921cddaf0e92f42da5
0	57	3198	4	6b8880ae4fe7ea1ebd8ed361564cc09e7103b29590f754a78d405bfc7b4dec8a
1	56	6308	4	f631402189a12bb53649551e41d693570a83ab3f434bab3e36429986ea6d93e1
2	55	10151	4	9f8fd59f55ac1bf24d65e6b4e51fece9fa8752e90e8b620b801770c7d1a0d443
3	54	14464	4	3a1eebbc195c1702f2b452ade89b15969576759d0471ee45e9382c5048180059
4	53	18809	4	0764462c8dd380db7716c56db8d885a286b980933117f23fee453a3a8b9e56a6
5	52	22931	4	058d5ae72a3e5193c012f5204b65e83dc466f5fcb2d920b4a70ffa559bc1643a
