ROW|0|0|1|0
ROW|1|1|1|0
ROW|2|1|2|0
ROW|3|1|3|0
ROW|4|1|4|0
ROW|5|1|5|0
ROW|6|1|6|0
ROW|7|1|7|0
ROW|8|2|7|0
ROW|9|2|7|0
ROW|10|2|7|0
ROW|11|2|7|0
ROW|12|2|7|0
ROW|13|2|7|0
ROW|14|2|7|0
ROW|15|2|7|0
ROW|16|2|7|0
ROW|17|2|8|0
ROW|18|2|8|0
ROW|19|2|8|0
ROW|20|2|8|0
ROW|21|3|8|0
ROW|22|3|8|0
ROW|23|3|8|0
ROW|24|3|8|0
ROW|25|4|8|0
ROW|26|4|8|0
ROW|27|4|8|0
ROW|28|4|8|0
ROW|29|4|8|0
ROW|30|4|8|0
ROW|31|5|8|0
ROW|32|6|8|0
ROW|33|7|8|0
ROW|34|7|8|0
ROW|35|7|8|0
ROW|36|7|8|0
ROW|37|7|8|0
ROW|38|7|8|0
ROW|39|7|8|0
ROW|40|7|9|0
ROW|41|7|10|0
ROW|42|7|11|0
ROW|43|7|12|0
ROW|44|7|13|0
ROW|45|7|14|0
ROW|46|7|15|0
ROW|47|8|15|0
ROW|48|9|15|0
ROW|49|9|15|0
ROW|50|9|15|0
ROW|51|9|15|0
ROW|52|9|15|0
ROW|53|9|15|0
ROW|54|9|15|0
ROW|55|10|15|0
ROW|56|10|15|0
ROW|57|10|15|0
ROW|58|11|15|0
ROW|59|11|15|0
ROW|60|11|15|0
ROW|61|11|15|0
ROW|62|11|15|0
ROW|63|11|15|0
ROW|64|12|15|0
ROW|65|12|15|0
ROW|66|12|15|0
ROW|67|12|15|0
ROW|68|13|15|0
ROW|69|13|15|0
ROW|70|13|16|0
ROW|71|13|17|0
ROW|72|13|18|0
ROW|73|13|19|0
ROW|74|13|20|0
ROW|75|13|21|0
ROW|76|13|21|0
ROW|77|14|21|0
ROW|78|15|21|0
ROW|79|15|21|0
ROW|80|16|21|0
ROW|81|16|22|0
ROW|82|17|22|0
ROW|83|17|22|0
ROW|84|18|22|0
ROW|85|18|22|0
ROW|86|19|22|0
ROW|87|19|22|0
ROW|88|19|22|0
ROW|89|19|22|0
ROW|90|19|22|0
ROW|91|19|22|0
ROW|92|19|22|0
ROW|93|19|22|0
ROW|94|19|22|0
ROW|95|20|22|0
ROW|96|20|23|0
ROW|97|21|23|0
ROW|98|21|24|0
ROW|99|21|25|0
ROW|100|21|26|0
ROW|101|22|26|0
ROW|102|22|27|0
ROW|103|23|22|0
ROW|104|24|22|0
ROW|105|24|22|0
ROW|106|24|22|0
ROW|107|25|22|0
ROW|108|26|22|0
ROW|109|26|22|0
ROW|110|26|23|0
ROW|111|26|24|0
ROW|112|26|25|0
ROW|113|27|25|0
ROW|114|27|26|0
ROW|115|27|27|0
ROW|116|27|27|0
ROW|117|27|27|0
ROW|118|28|27|0
ROW|119|28|28|0
ROW|120|29|28|0
ROW|121|30|28|0
ROW|122|30|28|0
ROW|123|31|28|0
ROW|124|31|29|0
ROW|125|32|29|0
ROW|126|33|29|0
ROW|127|33|30|0
ROW|128|33|31|0
ROW|129|33|32|0
ROW|130|33|33|0
ROW|131|33|34|0
ROW|132|33|35|0
ROW|133|33|35|0
ROW|134|34|35|0
ROW|135|34|36|0
ROW|136|34|37|0
ROW|137|34|38|0
ROW|138|34|38|0
ROW|139|35|38|0
ROW|140|36|38|0
ROW|141|37|38|0
ROW|142|38|38|0
ROW|143|38|39|0
ROW|144|38|40|0
ROW|145|38|41|0
ROW|146|38|42|0
ROW|147|38|43|0
ROW|148|38|43|0
ROW|149|38|44|0
ROW|150|39|44|0
ROW|151|40|44|0
ROW|152|40|45|0
ROW|153|40|46|0
ROW|154|40|47|0
ROW|155|40|48|0
ROW|156|40|49|0
ROW|157|41|49|0
ROW|158|41|50|0
ROW|159|41|51|0
ROW|160|41|52|0
ROW|161|41|53|0
ROW|162|42|53|0
ROW|163|42|54|0
ROW|164|43|54|0
ROW|165|44|54|0
ROW|166|45|54|0
ROW|167|45|55|0
ROW|168|45|56|0
ROW|169|45|57|0
ROW|170|45|58|0
ROW|171|45|59|0
ROW|172|45|60|0
ROW|173|45|61|0
ROW|174|46|61|0
ROW|175|47|61|0
ROW|176|47|62|0
ROW|177|48|62|0
ROW|178|49|62|0
ROW|179|49|63|0
ROW|180|49|64|0
ROW|181|50|64|0
ROW|182|50|65|0
ROW|183|50|66|0
ROW|184|50|67|0
ROW|185|50|68|0
ROW|186|50|69|0
ROW|187|50|70|0
ROW|188|51|70|1
ROW|189|51|71|1
ROW|190|51|72|1
ROW|191|51|73|1
ROW|192|52|73|1
ROW|193|52|74|1
ROW|194|52|75|1
ROW|195|53|75|3
ROW|196|53|76|3
ROW|197|54|76|8
ROW|198|54|77|8
ROW|199|54|78|8
ROW|200|54|79|8
ROW|201|54|80|8
ROW|202|55|80|29
ROW|203|55|81|29
ROW|204|55|82|30
ROW|205|55|83|30
ROW|206|55|84|30
ROW|207|55|85|30
ROW|208|55|86|30
ROW|209|55|87|30
ROW|210|55|88|30
ROW|211|55|89|30
ROW|212|55|90|30
ROW|213|55|91|30

halt 1
