0	19635
1	19638
2	19641
3	19645
4	19649
5	19654
6	19659
7	19664
8	19669
9	19674
10	19680
11	19684
12	19691
13	19697
14	19701
15	19707
16	19711
17	19716
18	19721
19	19726
20	19730
21	19735
22	19740
23	19746
24	19748
25	19755
26	19761
