source_index|h_power|x_power|y_power|expr
155|1|0|7|8*B2_1_0*auxP3_0_8+7*B2_1_1*auxP3_0_7+6*B2_1_2*auxP3_0_6+5*B2_1_3*auxP3_0_5+4*B2_1_4*auxP3_0_4+auxP3_0_1*auxQ2_1_7+2*auxP3_0_2*auxQ2_1_6+3*auxP3_0_3*auxQ2_1_5-8*auxP3_1_0*auxQ2_0_8-7*auxP3_1_1*auxQ2_0_7-6*auxP3_1_2*auxQ2_0_6-5*auxP3_1_3*auxQ2_0_5-4*auxP3_1_4*auxQ2_0_4-3*auxP3_1_5*auxQ2_0_3-2*auxP3_1_6*auxQ2_0_2-auxP3_1_7*auxQ2_0_1
156|1|0|8|9*B2_1_0*auxP3_0_9+8*B2_1_1*auxP3_0_8+7*B2_1_2*auxP3_0_7+6*B2_1_3*auxP3_0_6+5*B2_1_4*auxP3_0_5+auxP3_0_1*auxQ2_1_8+2*auxP3_0_2*auxQ2_1_7+3*auxP3_0_3*auxQ2_1_6+4*auxP3_0_4*auxQ2_1_5-9*auxP3_1_0*auxQ2_0_9-8*auxP3_1_1*auxQ2_0_8-7*auxP3_1_2*auxQ2_0_7-6*auxP3_1_3*auxQ2_0_6-5*auxP3_1_4*auxQ2_0_5-4*auxP3_1_5*auxQ2_0_4-3*auxP3_1_6*auxQ2_0_3-2*auxP3_1_7*auxQ2_0_2-auxP3_1_8*auxQ2_0_1
157|1|0|9|10*B2_1_0*auxP3_0_10+9*B2_1_1*auxP3_0_9+8*B2_1_2*auxP3_0_8+7*B2_1_3*auxP3_0_7+6*B2_1_4*auxP3_0_6+auxP3_0_1*auxQ2_1_9+2*auxP3_0_2*auxQ2_1_8+3*auxP3_0_3*auxQ2_1_7+4*auxP3_0_4*auxQ2_1_6+5*auxP3_0_5*auxQ2_1_5-10*auxP3_1_0*auxQ2_0_10-9*auxP3_1_1*auxQ2_0_9-8*auxP3_1_2*auxQ2_0_8-7*auxP3_1_3*auxQ2_0_7-6*auxP3_1_4*auxQ2_0_6-5*auxP3_1_5*auxQ2_0_5-4*auxP3_1_6*auxQ2_0_4-3*auxP3_1_7*auxQ2_0_3-2*auxP3_1_8*auxQ2_0_2-auxP3_1_9*auxQ2_0_1
158|1|0|10|11*B2_1_0*auxP3_0_11+10*B2_1_1*auxP3_0_10+9*B2_1_2*auxP3_0_9+8*B2_1_3*auxP3_0_8+7*B2_1_4*auxP3_0_7+auxP3_0_1*auxQ2_1_10+2*auxP3_0_2*auxQ2_1_9+3*auxP3_0_3*auxQ2_1_8+4*auxP3_0_4*auxQ2_1_7+5*auxP3_0_5*auxQ2_1_6+6*auxP3_0_6*auxQ2_1_5-11*auxP3_1_0*auxQ2_0_11-10*auxP3_1_1*auxQ2_0_10-auxP3_1_10*auxQ2_0_1-9*auxP3_1_2*auxQ2_0_9-8*auxP3_1_3*auxQ2_0_8-7*auxP3_1_4*auxQ2_0_7-6*auxP3_1_5*auxQ2_0_6-5*auxP3_1_6*auxQ2_0_5-4*auxP3_1_7*auxQ2_0_4-3*auxP3_1_8*auxQ2_0_3-2*auxP3_1_9*auxQ2_0_2
159|1|0|11|12*B2_1_0*auxP3_0_12+11*B2_1_1*auxP3_0_11+10*B2_1_2*auxP3_0_10+9*B2_1_3*auxP3_0_9+8*B2_1_4*auxP3_0_8+auxP3_0_1*auxQ2_1_11+2*auxP3_0_2*auxQ2_1_10+3*auxP3_0_3*auxQ2_1_9+4*auxP3_0_4*auxQ2_1_8+5*auxP3_0_5*auxQ2_1_7+6*auxP3_0_6*auxQ2_1_6+7*auxP3_0_7*auxQ2_1_5-12*auxP3_1_0*auxQ2_0_12-11*auxP3_1_1*auxQ2_0_11-2*auxP3_1_10*auxQ2_0_2-auxP3_1_11*auxQ2_0_1-10*auxP3_1_2*auxQ2_0_10-9*auxP3_1_3*auxQ2_0_9-8*auxP3_1_4*auxQ2_0_8-7*auxP3_1_5*auxQ2_0_7-6*auxP3_1_6*auxQ2_0_6-5*auxP3_1_7*auxQ2_0_5-4*auxP3_1_8*auxQ2_0_4-3*auxP3_1_9*auxQ2_0_3
160|1|0|12|13*B2_1_0*auxP3_0_13+12*B2_1_1*auxP3_0_12+11*B2_1_2*auxP3_0_11+10*B2_1_3*auxP3_0_10+9*B2_1_4*auxP3_0_9+auxP3_0_1*auxQ2_1_12+2*auxP3_0_2*auxQ2_1_11+3*auxP3_0_3*auxQ2_1_10+4*auxP3_0_4*auxQ2_1_9+5*auxP3_0_5*auxQ2_1_8+6*auxP3_0_6*auxQ2_1_7+7*auxP3_0_7*auxQ2_1_6+8*auxP3_0_8*auxQ2_1_5-13*auxP3_1_0*auxQ2_0_13-12*auxP3_1_1*auxQ2_0_12-3*auxP3_1_10*auxQ2_0_3-2*auxP3_1_11*auxQ2_0_2-auxP3_1_12*auxQ2_0_1-11*auxP3_1_2*auxQ2_0_11-10*auxP3_1_3*auxQ2_0_10-9*auxP3_1_4*auxQ2_0_9-8*auxP3_1_5*auxQ2_0_8-7*auxP3_1_6*auxQ2_0_7-6*auxP3_1_7*auxQ2_0_6-5*auxP3_1_8*auxQ2_0_5-4*auxP3_1_9*auxQ2_0_4
161|1|0|13|14*B2_1_0*auxP3_0_14+13*B2_1_1*auxP3_0_13+12*B2_1_2*auxP3_0_12+11*B2_1_3*auxP3_0_11+10*B2_1_4*auxP3_0_10+auxP3_0_1*auxQ2_1_13+2*auxP3_0_2*auxQ2_1_12+3*auxP3_0_3*auxQ2_1_11+4*auxP3_0_4*auxQ2_1_10+5*auxP3_0_5*auxQ2_1_9+6*auxP3_0_6*auxQ2_1_8+7*auxP3_0_7*auxQ2_1_7+8*auxP3_0_8*auxQ2_1_6+9*auxP3_0_9*auxQ2_1_5-14*auxP3_1_0*auxQ2_0_14-13*auxP3_1_1*auxQ2_0_13-4*auxP3_1_10*auxQ2_0_4-3*auxP3_1_11*auxQ2_0_3-2*auxP3_1_12*auxQ2_0_2-auxP3_1_13*auxQ2_0_1-12*auxP3_1_2*auxQ2_0_12-11*auxP3_1_3*auxQ2_0_11-10*auxP3_1_4*auxQ2_0_10-9*auxP3_1_5*auxQ2_0_9-8*auxP3_1_6*auxQ2_0_8-7*auxP3_1_7*auxQ2_0_7-6*auxP3_1_8*auxQ2_0_6-5*auxP3_1_9*auxQ2_0_5
162|1|0|14|15*B2_1_0*auxP3_0_15+14*B2_1_1*auxP3_0_14+13*B2_1_2*auxP3_0_13+12*B2_1_3*auxP3_0_12+11*B2_1_4*auxP3_0_11+auxP3_0_1*auxQ2_1_14+10*auxP3_0_10*auxQ2_1_5+2*auxP3_0_2*auxQ2_1_13+3*auxP3_0_3*auxQ2_1_12+4*auxP3_0_4*auxQ2_1_11+5*auxP3_0_5*auxQ2_1_10+6*auxP3_0_6*auxQ2_1_9+7*auxP3_0_7*auxQ2_1_8+8*auxP3_0_8*auxQ2_1_7+9*auxP3_0_9*auxQ2_1_6-15*auxP3_1_0*auxQ2_0_15-14*auxP3_1_1*auxQ2_0_14-5*auxP3_1_10*auxQ2_0_5-4*auxP3_1_11*auxQ2_0_4-3*auxP3_1_12*auxQ2_0_3-2*auxP3_1_13*auxQ2_0_2-auxP3_1_14*auxQ2_0_1-13*auxP3_1_2*auxQ2_0_13-12*auxP3_1_3*auxQ2_0_12-11*auxP3_1_4*auxQ2_0_11-10*auxP3_1_5*auxQ2_0_10-9*auxP3_1_6*auxQ2_0_9-8*auxP3_1_7*auxQ2_0_8-7*auxP3_1_8*auxQ2_0_7-6*auxP3_1_9*auxQ2_0_6
163|1|0|15|16*B2_1_0*auxP3_0_16+15*B2_1_1*auxP3_0_15+14*B2_1_2*auxP3_0_14+13*B2_1_3*auxP3_0_13+12*B2_1_4*auxP3_0_12+auxP3_0_1*auxQ2_1_15+10*auxP3_0_10*auxQ2_1_6+11*auxP3_0_11*auxQ2_1_5+2*auxP3_0_2*auxQ2_1_14+3*auxP3_0_3*auxQ2_1_13+4*auxP3_0_4*auxQ2_1_12+5*auxP3_0_5*auxQ2_1_11+6*auxP3_0_6*auxQ2_1_10+7*auxP3_0_7*auxQ2_1_9+8*auxP3_0_8*auxQ2_1_8+9*auxP3_0_9*auxQ2_1_7-16*auxP3_1_0-15*auxP3_1_1*auxQ2_0_15-6*auxP3_1_10*auxQ2_0_6-5*auxP3_1_11*auxQ2_0_5-4*auxP3_1_12*auxQ2_0_4-3*auxP3_1_13*auxQ2_0_3-2*auxP3_1_14*auxQ2_0_2-auxP3_1_15*auxQ2_0_1-14*auxP3_1_2*auxQ2_0_14-13*auxP3_1_3*auxQ2_0_13-12*auxP3_1_4*auxQ2_0_12-11*auxP3_1_5*auxQ2_0_11-10*auxP3_1_6*auxQ2_0_10-9*auxP3_1_7*auxQ2_0_9-8*auxP3_1_8*auxQ2_0_8-7*auxP3_1_9*auxQ2_0_7
164|1|0|16|17*B2_1_0*auxP3_0_17+16*B2_1_1*auxP3_0_16+15*B2_1_2*auxP3_0_15+14*B2_1_3*auxP3_0_14+13*B2_1_4*auxP3_0_13+10*auxP3_0_10*auxQ2_1_7+11*auxP3_0_11*auxQ2_1_6+12*auxP3_0_12*auxQ2_1_5+2*auxP3_0_2*auxQ2_1_15+3*auxP3_0_3*auxQ2_1_14+4*auxP3_0_4*auxQ2_1_13+5*auxP3_0_5*auxQ2_1_12+6*auxP3_0_6*auxQ2_1_11+7*auxP3_0_7*auxQ2_1_10+8*auxP3_0_8*auxQ2_1_9+9*auxP3_0_9*auxQ2_1_8-16*auxP3_1_1-7*auxP3_1_10*auxQ2_0_7-6*auxP3_1_11*auxQ2_0_6-5*auxP3_1_12*auxQ2_0_5-4*auxP3_1_13*auxQ2_0_4-3*auxP3_1_14*auxQ2_0_3-2*auxP3_1_15*auxQ2_0_2-auxP3_1_16*auxQ2_0_1-15*auxP3_1_2*auxQ2_0_15-14*auxP3_1_3*auxQ2_0_14-13*auxP3_1_4*auxQ2_0_13-12*auxP3_1_5*auxQ2_0_12-11*auxP3_1_6*auxQ2_0_11-10*auxP3_1_7*auxQ2_0_10-9*auxP3_1_8*auxQ2_0_9-8*auxP3_1_9*auxQ2_0_8
165|1|0|17|18*B2_1_0*auxP3_0_18+17*B2_1_1*auxP3_0_17+16*B2_1_2*auxP3_0_16+15*B2_1_3*auxP3_0_15+14*B2_1_4*auxP3_0_14+10*auxP3_0_10*auxQ2_1_8+11*auxP3_0_11*auxQ2_1_7+12*auxP3_0_12*auxQ2_1_6+13*auxP3_0_13*auxQ2_1_5+3*auxP3_0_3*auxQ2_1_15+4*auxP3_0_4*auxQ2_1_14+5*auxP3_0_5*auxQ2_1_13+6*auxP3_0_6*auxQ2_1_12+7*auxP3_0_7*auxQ2_1_11+8*auxP3_0_8*auxQ2_1_10+9*auxP3_0_9*auxQ2_1_9-8*auxP3_1_10*auxQ2_0_8-7*auxP3_1_11*auxQ2_0_7-6*auxP3_1_12*auxQ2_0_6-5*auxP3_1_13*auxQ2_0_5-4*auxP3_1_14*auxQ2_0_4-3*auxP3_1_15*auxQ2_0_3-2*auxP3_1_16*auxQ2_0_2-auxP3_1_17*auxQ2_0_1-16*auxP3_1_2-15*auxP3_1_3*auxQ2_0_15-14*auxP3_1_4*auxQ2_0_14-13*auxP3_1_5*auxQ2_0_13-12*auxP3_1_6*auxQ2_0_12-11*auxP3_1_7*auxQ2_0_11-10*auxP3_1_8*auxQ2_0_10-9*auxP3_1_9*auxQ2_0_9
166|1|0|18|19*B2_1_0*auxP3_0_19+18*B2_1_1*auxP3_0_18+17*B2_1_2*auxP3_0_17+16*B2_1_3*auxP3_0_16+15*B2_1_4*auxP3_0_15+10*auxP3_0_10*auxQ2_1_9+11*auxP3_0_11*auxQ2_1_8+12*auxP3_0_12*auxQ2_1_7+13*auxP3_0_13*auxQ2_1_6+14*auxP3_0_14*auxQ2_1_5+4*auxP3_0_4*auxQ2_1_15+5*auxP3_0_5*auxQ2_1_14+6*auxP3_0_6*auxQ2_1_13+7*auxP3_0_7*auxQ2_1_12+8*auxP3_0_8*auxQ2_1_11+9*auxP3_0_9*auxQ2_1_10-9*auxP3_1_10*auxQ2_0_9-8*auxP3_1_11*auxQ2_0_8-7*auxP3_1_12*auxQ2_0_7-6*auxP3_1_13*auxQ2_0_6-5*auxP3_1_14*auxQ2_0_5-4*auxP3_1_15*auxQ2_0_4-3*auxP3_1_16*auxQ2_0_3-2*auxP3_1_17*auxQ2_0_2-auxP3_1_18*auxQ2_0_1-16*auxP3_1_3-15*auxP3_1_4*auxQ2_0_15-14*auxP3_1_5*auxQ2_0_14-13*auxP3_1_6*auxQ2_0_13-12*auxP3_1_7*auxQ2_0_12-11*auxP3_1_8*auxQ2_0_11-10*auxP3_1_9*auxQ2_0_10
167|1|0|19|20*B2_1_0*auxP3_0_20+19*B2_1_1*auxP3_0_19+18*B2_1_2*auxP3_0_18+17*B2_1_3*auxP3_0_17+16*B2_1_4*auxP3_0_16+10*auxP3_0_10*auxQ2_1_10+11*auxP3_0_11*auxQ2_1_9+12*auxP3_0_12*auxQ2_1_8+13*auxP3_0_13*auxQ2_1_7+14*auxP3_0_14*auxQ2_1_6+15*auxP3_0_15*auxQ2_1_5+5*auxP3_0_5*auxQ2_1_15+6*auxP3_0_6*auxQ2_1_14+7*auxP3_0_7*auxQ2_1_13+8*auxP3_0_8*auxQ2_1_12+9*auxP3_0_9*auxQ2_1_11-10*auxP3_1_10*auxQ2_0_10-9*auxP3_1_11*auxQ2_0_9-8*auxP3_1_12*auxQ2_0_8-7*auxP3_1_13*auxQ2_0_7-6*auxP3_1_14*auxQ2_0_6-5*auxP3_1_15*auxQ2_0_5-4*auxP3_1_16*auxQ2_0_4-3*auxP3_1_17*auxQ2_0_3-2*auxP3_1_18*auxQ2_0_2-auxP3_1_19*auxQ2_0_1-16*auxP3_1_4-15*auxP3_1_5*auxQ2_0_15-14*auxP3_1_6*auxQ2_0_14-13*auxP3_1_7*auxQ2_0_13-12*auxP3_1_8*auxQ2_0_12-11*auxP3_1_9*auxQ2_0_11
168|1|0|20|21*B2_1_0*auxP3_0_21+20*B2_1_1*auxP3_0_20+19*B2_1_2*auxP3_0_19+18*B2_1_3*auxP3_0_18+17*B2_1_4*auxP3_0_17+10*auxP3_0_10*auxQ2_1_11+11*auxP3_0_11*auxQ2_1_10+12*auxP3_0_12*auxQ2_1_9+13*auxP3_0_13*auxQ2_1_8+14*auxP3_0_14*auxQ2_1_7+15*auxP3_0_15*auxQ2_1_6+16*auxP3_0_16*auxQ2_1_5+6*auxP3_0_6*auxQ2_1_15+7*auxP3_0_7*auxQ2_1_14+8*auxP3_0_8*auxQ2_1_13+9*auxP3_0_9*auxQ2_1_12-11*auxP3_1_10*auxQ2_0_11-10*auxP3_1_11*auxQ2_0_10-9*auxP3_1_12*auxQ2_0_9-8*auxP3_1_13*auxQ2_0_8-7*auxP3_1_14*auxQ2_0_7-6*auxP3_1_15*auxQ2_0_6-5*auxP3_1_16*auxQ2_0_5-4*auxP3_1_17*auxQ2_0_4-3*auxP3_1_18*auxQ2_0_3-2*auxP3_1_19*auxQ2_0_2-auxP3_1_20*auxQ2_0_1-16*auxP3_1_5-15*auxP3_1_6*auxQ2_0_15-14*auxP3_1_7*auxQ2_0_14-13*auxP3_1_8*auxQ2_0_13-12*auxP3_1_9*auxQ2_0_12
169|1|0|21|22*B2_1_0*auxP3_0_22+21*B2_1_1*auxP3_0_21+20*B2_1_2*auxP3_0_20+19*B2_1_3*auxP3_0_19+18*B2_1_4*auxP3_0_18+10*auxP3_0_10*auxQ2_1_12+11*auxP3_0_11*auxQ2_1_11+12*auxP3_0_12*auxQ2_1_10+13*auxP3_0_13*auxQ2_1_9+14*auxP3_0_14*auxQ2_1_8+15*auxP3_0_15*auxQ2_1_7+16*auxP3_0_16*auxQ2_1_6+17*auxP3_0_17*auxQ2_1_5+7*auxP3_0_7*auxQ2_1_15+8*auxP3_0_8*auxQ2_1_14+9*auxP3_0_9*auxQ2_1_13-12*auxP3_1_10*auxQ2_0_12-11*auxP3_1_11*auxQ2_0_11-10*auxP3_1_12*auxQ2_0_10-9*auxP3_1_13*auxQ2_0_9-8*auxP3_1_14*auxQ2_0_8-7*auxP3_1_15*auxQ2_0_7-6*auxP3_1_16*auxQ2_0_6-5*auxP3_1_17*auxQ2_0_5-4*auxP3_1_18*auxQ2_0_4-3*auxP3_1_19*auxQ2_0_3-2*auxP3_1_20*auxQ2_0_2-auxP3_1_21*auxQ2_0_1-16*auxP3_1_6-15*auxP3_1_7*auxQ2_0_15-14*auxP3_1_8*auxQ2_0_14-13*auxP3_1_9*auxQ2_0_13
170|1|0|22|23*B2_1_0*auxP3_0_23+22*B2_1_1*auxP3_0_22+21*B2_1_2*auxP3_0_21+20*B2_1_3*auxP3_0_20+19*B2_1_4*auxP3_0_19+10*auxP3_0_10*auxQ2_1_13+11*auxP3_0_11*auxQ2_1_12+12*auxP3_0_12*auxQ2_1_11+13*auxP3_0_13*auxQ2_1_10+14*auxP3_0_14*auxQ2_1_9+15*auxP3_0_15*auxQ2_1_8+16*auxP3_0_16*auxQ2_1_7+17*auxP3_0_17*auxQ2_1_6+18*auxP3_0_18*auxQ2_1_5+8*auxP3_0_8*auxQ2_1_15+9*auxP3_0_9*auxQ2_1_14-13*auxP3_1_10*auxQ2_0_13-12*auxP3_1_11*auxQ2_0_12-11*auxP3_1_12*auxQ2_0_11-10*auxP3_1_13*auxQ2_0_10-9*auxP3_1_14*auxQ2_0_9-8*auxP3_1_15*auxQ2_0_8-7*auxP3_1_16*auxQ2_0_7-6*auxP3_1_17*auxQ2_0_6-5*auxP3_1_18*auxQ2_0_5-4*auxP3_1_19*auxQ2_0_4-3*auxP3_1_20*auxQ2_0_3-2*auxP3_1_21*auxQ2_0_2-auxP3_1_22*auxQ2_0_1-16*auxP3_1_7-15*auxP3_1_8*auxQ2_0_15-14*auxP3_1_9*auxQ2_0_14
171|1|0|23|24*B2_1_0+23*B2_1_1*auxP3_0_23+22*B2_1_2*auxP3_0_22+21*B2_1_3*auxP3_0_21+20*B2_1_4*auxP3_0_20+10*auxP3_0_10*auxQ2_1_14+11*auxP3_0_11*auxQ2_1_13+12*auxP3_0_12*auxQ2_1_12+13*auxP3_0_13*auxQ2_1_11+14*auxP3_0_14*auxQ2_1_10+15*auxP3_0_15*auxQ2_1_9+16*auxP3_0_16*auxQ2_1_8+17*auxP3_0_17*auxQ2_1_7+18*auxP3_0_18*auxQ2_1_6+19*auxP3_0_19*auxQ2_1_5+9*auxP3_0_9*auxQ2_1_15-14*auxP3_1_10*auxQ2_0_14-13*auxP3_1_11*auxQ2_0_13-12*auxP3_1_12*auxQ2_0_12-11*auxP3_1_13*auxQ2_0_11-10*auxP3_1_14*auxQ2_0_10-9*auxP3_1_15*auxQ2_0_9-8*auxP3_1_16*auxQ2_0_8-7*auxP3_1_17*auxQ2_0_7-6*auxP3_1_18*auxQ2_0_6-5*auxP3_1_19*auxQ2_0_5-4*auxP3_1_20*auxQ2_0_4-3*auxP3_1_21*auxQ2_0_3-2*auxP3_1_22*auxQ2_0_2-auxP3_1_23*auxQ2_0_1-16*auxP3_1_8-15*auxP3_1_9*auxQ2_0_15
172|1|0|24|24*B2_1_1+23*B2_1_2*auxP3_0_23+22*B2_1_3*auxP3_0_22+21*B2_1_4*auxP3_0_21+10*auxP3_0_10*auxQ2_1_15+11*auxP3_0_11*auxQ2_1_14+12*auxP3_0_12*auxQ2_1_13+13*auxP3_0_13*auxQ2_1_12+14*auxP3_0_14*auxQ2_1_11+15*auxP3_0_15*auxQ2_1_10+16*auxP3_0_16*auxQ2_1_9+17*auxP3_0_17*auxQ2_1_8+18*auxP3_0_18*auxQ2_1_7+19*auxP3_0_19*auxQ2_1_6+20*auxP3_0_20*auxQ2_1_5-15*auxP3_1_10*auxQ2_0_15-14*auxP3_1_11*auxQ2_0_14-13*auxP3_1_12*auxQ2_0_13-12*auxP3_1_13*auxQ2_0_12-11*auxP3_1_14*auxQ2_0_11-10*auxP3_1_15*auxQ2_0_10-9*auxP3_1_16*auxQ2_0_9-8*auxP3_1_17*auxQ2_0_8-7*auxP3_1_18*auxQ2_0_7-6*auxP3_1_19*auxQ2_0_6-5*auxP3_1_20*auxQ2_0_5-4*auxP3_1_21*auxQ2_0_4-3*auxP3_1_22*auxQ2_0_3-2*auxP3_1_23*auxQ2_0_2-16*auxP3_1_9
173|1|0|25|24*B2_1_2+23*B2_1_3*auxP3_0_23+22*B2_1_4*auxP3_0_22+11*auxP3_0_11*auxQ2_1_15+12*auxP3_0_12*auxQ2_1_14+13*auxP3_0_13*auxQ2_1_13+14*auxP3_0_14*auxQ2_1_12+15*auxP3_0_15*auxQ2_1_11+16*auxP3_0_16*auxQ2_1_10+17*auxP3_0_17*auxQ2_1_9+18*auxP3_0_18*auxQ2_1_8+19*auxP3_0_19*auxQ2_1_7+20*auxP3_0_20*auxQ2_1_6+21*auxP3_0_21*auxQ2_1_5-16*auxP3_1_10-15*auxP3_1_11*auxQ2_0_15-14*auxP3_1_12*auxQ2_0_14-13*auxP3_1_13*auxQ2_0_13-12*auxP3_1_14*auxQ2_0_12-11*auxP3_1_15*auxQ2_0_11-10*auxP3_1_16*auxQ2_0_10-9*auxP3_1_17*auxQ2_0_9-8*auxP3_1_18*auxQ2_0_8-7*auxP3_1_19*auxQ2_0_7-6*auxP3_1_20*auxQ2_0_6-5*auxP3_1_21*auxQ2_0_5-4*auxP3_1_22*auxQ2_0_4-3*auxP3_1_23*auxQ2_0_3
174|1|0|26|24*B2_1_3+23*B2_1_4*auxP3_0_23+12*auxP3_0_12*auxQ2_1_15+13*auxP3_0_13*auxQ2_1_14+14*auxP3_0_14*auxQ2_1_13+15*auxP3_0_15*auxQ2_1_12+16*auxP3_0_16*auxQ2_1_11+17*auxP3_0_17*auxQ2_1_10+18*auxP3_0_18*auxQ2_1_9+19*auxP3_0_19*auxQ2_1_8+20*auxP3_0_20*auxQ2_1_7+21*auxP3_0_21*auxQ2_1_6+22*auxP3_0_22*auxQ2_1_5-16*auxP3_1_11-15*auxP3_1_12*auxQ2_0_15-14*auxP3_1_13*auxQ2_0_14-13*auxP3_1_14*auxQ2_0_13-12*auxP3_1_15*auxQ2_0_12-11*auxP3_1_16*auxQ2_0_11-10*auxP3_1_17*auxQ2_0_10-9*auxP3_1_18*auxQ2_0_9-8*auxP3_1_19*auxQ2_0_8-7*auxP3_1_20*auxQ2_0_7-6*auxP3_1_21*auxQ2_0_6-5*auxP3_1_22*auxQ2_0_5-4*auxP3_1_23*auxQ2_0_4
175|1|0|27|24*B2_1_4+13*auxP3_0_13*auxQ2_1_15+14*auxP3_0_14*auxQ2_1_14+15*auxP3_0_15*auxQ2_1_13+16*auxP3_0_16*auxQ2_1_12+17*auxP3_0_17*auxQ2_1_11+18*auxP3_0_18*auxQ2_1_10+19*auxP3_0_19*auxQ2_1_9+20*auxP3_0_20*auxQ2_1_8+21*auxP3_0_21*auxQ2_1_7+22*auxP3_0_22*auxQ2_1_6+23*auxP3_0_23*auxQ2_1_5-16*auxP3_1_12-15*auxP3_1_13*auxQ2_0_15-14*auxP3_1_14*auxQ2_0_14-13*auxP3_1_15*auxQ2_0_13-12*auxP3_1_16*auxQ2_0_12-11*auxP3_1_17*auxQ2_0_11-10*auxP3_1_18*auxQ2_0_10-9*auxP3_1_19*auxQ2_0_9-8*auxP3_1_20*auxQ2_0_8-7*auxP3_1_21*auxQ2_0_7-6*auxP3_1_22*auxQ2_0_6-5*auxP3_1_23*auxQ2_0_5
176|1|0|28|14*auxP3_0_14*auxQ2_1_15+15*auxP3_0_15*auxQ2_1_14+16*auxP3_0_16*auxQ2_1_13+17*auxP3_0_17*auxQ2_1_12+18*auxP3_0_18*auxQ2_1_11+19*auxP3_0_19*auxQ2_1_10+20*auxP3_0_20*auxQ2_1_9+21*auxP3_0_21*auxQ2_1_8+22*auxP3_0_22*auxQ2_1_7+23*auxP3_0_23*auxQ2_1_6-16*auxP3_1_13-15*auxP3_1_14*auxQ2_0_15-14*auxP3_1_15*auxQ2_0_14-13*auxP3_1_16*auxQ2_0_13-12*auxP3_1_17*auxQ2_0_12-11*auxP3_1_18*auxQ2_0_11-10*auxP3_1_19*auxQ2_0_10-9*auxP3_1_20*auxQ2_0_9-8*auxP3_1_21*auxQ2_0_8-7*auxP3_1_22*auxQ2_0_7-6*auxP3_1_23*auxQ2_0_6+24*auxQ2_1_5
177|1|0|29|15*auxP3_0_15*auxQ2_1_15+16*auxP3_0_16*auxQ2_1_14+17*auxP3_0_17*auxQ2_1_13+18*auxP3_0_18*auxQ2_1_12+19*auxP3_0_19*auxQ2_1_11+20*auxP3_0_20*auxQ2_1_10+21*auxP3_0_21*auxQ2_1_9+22*auxP3_0_22*auxQ2_1_8+23*auxP3_0_23*auxQ2_1_7-16*auxP3_1_14-15*auxP3_1_15*auxQ2_0_15-14*auxP3_1_16*auxQ2_0_14-13*auxP3_1_17*auxQ2_0_13-12*auxP3_1_18*auxQ2_0_12-11*auxP3_1_19*auxQ2_0_11-10*auxP3_1_20*auxQ2_0_10-9*auxP3_1_21*auxQ2_0_9-8*auxP3_1_22*auxQ2_0_8-7*auxP3_1_23*auxQ2_0_7+24*auxQ2_1_6
178|1|0|30|16*auxP3_0_16*auxQ2_1_15+17*auxP3_0_17*auxQ2_1_14+18*auxP3_0_18*auxQ2_1_13+19*auxP3_0_19*auxQ2_1_12+20*auxP3_0_20*auxQ2_1_11+21*auxP3_0_21*auxQ2_1_10+22*auxP3_0_22*auxQ2_1_9+23*auxP3_0_23*auxQ2_1_8-16*auxP3_1_15-15*auxP3_1_16*auxQ2_0_15-14*auxP3_1_17*auxQ2_0_14-13*auxP3_1_18*auxQ2_0_13-12*auxP3_1_19*auxQ2_0_12-11*auxP3_1_20*auxQ2_0_11-10*auxP3_1_21*auxQ2_0_10-9*auxP3_1_22*auxQ2_0_9-8*auxP3_1_23*auxQ2_0_8+24*auxQ2_1_7
179|1|0|31|17*auxP3_0_17*auxQ2_1_15+18*auxP3_0_18*auxQ2_1_14+19*auxP3_0_19*auxQ2_1_13+20*auxP3_0_20*auxQ2_1_12+21*auxP3_0_21*auxQ2_1_11+22*auxP3_0_22*auxQ2_1_10+23*auxP3_0_23*auxQ2_1_9-16*auxP3_1_16-15*auxP3_1_17*auxQ2_0_15-14*auxP3_1_18*auxQ2_0_14-13*auxP3_1_19*auxQ2_0_13-12*auxP3_1_20*auxQ2_0_12-11*auxP3_1_21*auxQ2_0_11-10*auxP3_1_22*auxQ2_0_10-9*auxP3_1_23*auxQ2_0_9+24*auxQ2_1_8
180|1|0|32|18*auxP3_0_18*auxQ2_1_15+19*auxP3_0_19*auxQ2_1_14+20*auxP3_0_20*auxQ2_1_13+21*auxP3_0_21*auxQ2_1_12+22*auxP3_0_22*auxQ2_1_11+23*auxP3_0_23*auxQ2_1_10-16*auxP3_1_17-15*auxP3_1_18*auxQ2_0_15-14*auxP3_1_19*auxQ2_0_14-13*auxP3_1_20*auxQ2_0_13-12*auxP3_1_21*auxQ2_0_12-11*auxP3_1_22*auxQ2_0_11-10*auxP3_1_23*auxQ2_0_10+24*auxQ2_1_9
181|1|0|33|19*auxP3_0_19*auxQ2_1_15+20*auxP3_0_20*auxQ2_1_14+21*auxP3_0_21*auxQ2_1_13+22*auxP3_0_22*auxQ2_1_12+23*auxP3_0_23*auxQ2_1_11-16*auxP3_1_18-15*auxP3_1_19*auxQ2_0_15-14*auxP3_1_20*auxQ2_0_14-13*auxP3_1_21*auxQ2_0_13-12*auxP3_1_22*auxQ2_0_12-11*auxP3_1_23*auxQ2_0_11+24*auxQ2_1_10
