0	15780
1	15783
2	15786
3	15789
4	15792
5	15798
6	15802
7	15810
8	15815
9	15821
10	15826
11	15831
12	15835
13	15840
14	15846
15	15851
16	15857
17	15861
18	15866
19	15871
20	15876
21	15881
22	15886
23	15892
24	15896
25	15901
26	15906
