precise-delta2-stage0	0
precise-delta2-stage1	0
precise-delta2-stage2	0
precise-delta2-stage3	0
precise-delta2-stage4	0
precise-delta52-stage0	0
precise-delta52-stage1	0
precise-delta52-stage2	0
precise-delta52-stage3	0
precise-delta52-stage4	0
precise-delta52-stage5	0
precise-delta52-stage6	0
precise-delta52-stage7	0
precise-delta52-stage8	0
