admissible rows 48<=n<=100 (Kmin=16, full (1)-(13)): 592
  u_s=1 (Prop 6.4 automatic): 457
  u_s>=2 (hypothesis live)  : 135
  u_s<=0 (no minor disc)    : 0

AUTO  n= 84 m= 63 M=(-63, 7, 82) d=(84, 21, 7, 1) V=(1, 6) d_s=7 v_s=6 u_s=1 v/u=6 ell=4 -> (12,9)
LIVE  n= 84 m= 63 M=(-63, 28, 82) d=(84, 21, 7, 1) V=(2, 5) d_s=7 v_s=5 u_s=2 v/u=5/2 ell=2 -> (24,18)
LIVE  n= 84 m= 63 M=(-63, 49, 82) d=(84, 21, 7, 1) V=(1, 5) d_s=7 v_s=5 u_s=2 v/u=5/2 ell=2 -> (24,18)
LIVE  n= 84 m= 63 M=(-63, 49, 82) d=(84, 21, 7, 1) V=(7, 5) d_s=7 v_s=5 u_s=2 v/u=5/2 ell=2 -> (24,18)
LIVE  n= 84 m= 63 M=(-63, 77, 82) d=(84, 21, 7, 1) V=(7, 5) d_s=7 v_s=5 u_s=2 v/u=5/2 ell=2 -> (24,18)
AUTO  n= 84 m= 56 M=(-56, 32, 82) d=(84, 28, 4, 2) V=(1, 3) d_s=4 v_s=3 u_s=1 v/u=3 ell=1 -> (21,14)
AUTO  n= 84 m= 56 M=(-56, 40, 82) d=(84, 28, 4, 2) V=(1, 3) d_s=4 v_s=3 u_s=1 v/u=3 ell=1 -> (21,14)
AUTO  n= 84 m= 56 M=(-56, 40, 82) d=(84, 28, 4, 2) V=(5, 3) d_s=4 v_s=3 u_s=1 v/u=3 ell=1 -> (21,14)
AUTO  n= 84 m= 56 M=(-56, 48, 82) d=(84, 28, 4, 2) V=(1, 3) d_s=4 v_s=3 u_s=1 v/u=3 ell=1 -> (21,14)
AUTO  n= 84 m= 56 M=(-56, 48, 82) d=(84, 28, 4, 2) V=(8, 3) d_s=4 v_s=3 u_s=1 v/u=3 ell=1 -> (21,14)
AUTO  n= 84 m= 56 M=(-56, 64, 82) d=(84, 28, 4, 2) V=(2, 3) d_s=4 v_s=3 u_s=1 v/u=3 ell=1 -> (21,14)
AUTO  n= 84 m= 56 M=(-56, 72, 82) d=(84, 28, 4, 2) V=(5, 3) d_s=4 v_s=3 u_s=1 v/u=3 ell=1 -> (21,14)
AUTO  n= 84 m= 56 M=(-56, 72, 82) d=(84, 28, 4, 2) V=(13, 3) d_s=4 v_s=3 u_s=1 v/u=3 ell=1 -> (21,14)
LIVE  n= 84 m= 56 M=(-56, 7, 82) d=(84, 28, 7, 1) V=(2, 5) d_s=7 v_s=5 u_s=2 v/u=5/2 ell=2 -> (24,16)
LIVE  n= 84 m= 56 M=(-56, 21, 82) d=(84, 28, 7, 1) V=(20, 5) d_s=7 v_s=5 u_s=2 v/u=5/2 ell=2 -> (24,16)
LIVE  n= 84 m= 56 M=(-56, 49, 82) d=(84, 28, 7, 1) V=(2, 5) d_s=7 v_s=5 u_s=2 v/u=5/2 ell=2 -> (24,16)
AUTO  n= 84 m= 56 M=(-56, 63, 82) d=(84, 28, 7, 1) V=(7, 6) d_s=7 v_s=6 u_s=1 v/u=6 ell=4 -> (12,8)
LIVE  n= 84 m= 56 M=(-56, -14, 82) d=(84, 28, 14, 2) V=(1, 11) d_s=14 v_s=11 u_s=3 v/u=11/3 ell=7 -> (18,12)
AUTO  n= 84 m= 56 M=(-56, -14, 82) d=(84, 28, 14, 2) V=(1, 13) d_s=14 v_s=13 u_s=1 v/u=13 ell=11 -> (6,4)
LIVE  n= 84 m= 56 M=(-56, 42, 82) d=(84, 28, 14, 2) V=(1, 9) d_s=14 v_s=9 u_s=5 v/u=9/5 ell=3 -> (30,20)
LIVE  n= 84 m= 56 M=(-56, 42, 82) d=(84, 28, 14, 2) V=(3, 11) d_s=14 v_s=11 u_s=3 v/u=11/3 ell=7 -> (18,12)
LIVE  n= 84 m= 56 M=(-56, 42, 82) d=(84, 28, 14, 2) V=(1, 12) d_s=14 v_s=12 u_s=2 v/u=6 ell=9 -> (12,8)
LIVE  n= 84 m= 56 M=(-56, 42, 82) d=(84, 28, 14, 2) V=(3, 12) d_s=14 v_s=12 u_s=2 v/u=6 ell=9 -> (12,8)
AUTO  n= 84 m= 56 M=(-56, 42, 82) d=(84, 28, 14, 2) V=(1, 13) d_s=14 v_s=13 u_s=1 v/u=13 ell=11 -> (6,4)
LIVE  n= 84 m= 56 M=(-56, 70, 82) d=(84, 28, 14, 2) V=(11, 10) d_s=14 v_s=10 u_s=4 v/u=5/2 ell=5 -> (24,16)
LIVE  n= 84 m= 56 M=(-56, -42, 21, 82) d=(84, 28, 14, 7, 1) V=(20, 10, 5) d_s=7 v_s=5 u_s=2 v/u=5/2 ell=2 -> (24,16)
LIVE  n= 84 m= 56 M=(-56, -42, 49, 82) d=(84, 28, 14, 7, 1) V=(2, 1, 5) d_s=7 v_s=5 u_s=2 v/u=5/2 ell=2 -> (24,16)
LIVE  n= 84 m= 56 M=(-56, -14, 21, 82) d=(84, 28, 14, 7, 1) V=(1, 8, 4) d_s=7 v_s=4 u_s=3 v/u=4/3 ell=0 -> (36,24)
LIVE  n= 84 m= 56 M=(-56, -14, 21, 82) d=(84, 28, 14, 7, 1) V=(20, 10, 5) d_s=7 v_s=5 u_s=2 v/u=5/2 ell=2 -> (24,16)
LIVE  n= 84 m= 56 M=(-56, -14, 49, 82) d=(84, 28, 14, 7, 1) V=(2, 1, 5) d_s=7 v_s=5 u_s=2 v/u=5/2 ell=2 -> (24,16)
LIVE  n= 84 m= 56 M=(-56, -14, 63, 82) d=(84, 28, 14, 7, 1) V=(1, 8, 4) d_s=7 v_s=4 u_s=3 v/u=4/3 ell=0 -> (36,24)
LIVE  n= 84 m= 56 M=(-56, -14, 63, 82) d=(84, 28, 14, 7, 1) V=(2, 8, 4) d_s=7 v_s=4 u_s=3 v/u=4/3 ell=0 -> (36,24)
LIVE  n= 84 m= 56 M=(-56, 14, 21, 82) d=(84, 28, 14, 7, 1) V=(20, 10, 5) d_s=7 v_s=5 u_s=2 v/u=5/2 ell=2 -> (24,16)
LIVE  n= 84 m= 56 M=(-56, 14, 35, 82) d=(84, 28, 14, 7, 1) V=(1, 8, 4) d_s=7 v_s=4 u_s=3 v/u=4/3 ell=0 -> (36,24)
LIVE  n= 84 m= 56 M=(-56, 14, 49, 82) d=(84, 28, 14, 7, 1) V=(2, 1, 5) d_s=7 v_s=5 u_s=2 v/u=5/2 ell=2 -> (24,16)
LIVE  n= 84 m= 56 M=(-56, 14, 63, 82) d=(84, 28, 14, 7, 1) V=(1, 10, 5) d_s=7 v_s=5 u_s=2 v/u=5/2 ell=2 -> (24,16)
LIVE  n= 84 m= 56 M=(-56, 14, 63, 82) d=(84, 28, 14, 7, 1) V=(2, 10, 5) d_s=7 v_s=5 u_s=2 v/u=5/2 ell=2 -> (24,16)
LIVE  n= 84 m= 56 M=(-56, 14, 77, 82) d=(84, 28, 14, 7, 1) V=(1, 8, 4) d_s=7 v_s=4 u_s=3 v/u=4/3 ell=0 -> (36,24)
AUTO  n= 84 m= 56 M=(-56, 14, 77, 82) d=(84, 28, 14, 7, 1) V=(1, 8, 6) d_s=7 v_s=6 u_s=1 v/u=6 ell=4 -> (12,8)
LIVE  n= 84 m= 56 M=(-56, 42, 49, 82) d=(84, 28, 14, 7, 1) V=(2, 1, 5) d_s=7 v_s=5 u_s=2 v/u=5/2 ell=2 -> (24,16)
AUTO  n= 84 m= 56 M=(-56, 42, 49, 82) d=(84, 28, 14, 7, 1) V=(1, 12, 6) d_s=7 v_s=6 u_s=1 v/u=6 ell=4 -> (12,8)
AUTO  n= 84 m= 56 M=(-56, 42, 49, 82) d=(84, 28, 14, 7, 1) V=(3, 12, 6) d_s=7 v_s=6 u_s=1 v/u=6 ell=4 -> (12,8)
AUTO  n= 84 m= 56 M=(-56, 42, 63, 82) d=(84, 28, 14, 7, 1) V=(1, 12, 6) d_s=7 v_s=6 u_s=1 v/u=6 ell=4 -> (12,8)
AUTO  n= 84 m= 56 M=(-56, 42, 63, 82) d=(84, 28, 14, 7, 1) V=(3, 12, 6) d_s=7 v_s=6 u_s=1 v/u=6 ell=4 -> (12,8)
AUTO  n= 84 m= 56 M=(-56, 42, 63, 82) d=(84, 28, 14, 7, 1) V=(24, 12, 6) d_s=7 v_s=6 u_s=1 v/u=6 ell=4 -> (12,8)
AUTO  n= 84 m= 56 M=(-56, 42, 77, 82) d=(84, 28, 14, 7, 1) V=(3, 7, 6) d_s=7 v_s=6 u_s=1 v/u=6 ell=4 -> (12,8)
AUTO  n= 84 m= 56 M=(-56, 42, 77, 82) d=(84, 28, 14, 7, 1) V=(1, 12, 6) d_s=7 v_s=6 u_s=1 v/u=6 ell=4 -> (12,8)
AUTO  n= 84 m= 56 M=(-56, 42, 77, 82) d=(84, 28, 14, 7, 1) V=(3, 12, 6) d_s=7 v_s=6 u_s=1 v/u=6 ell=4 -> (12,8)
LIVE  n= 84 m= 56 M=(-56, 70, 77, 82) d=(84, 28, 14, 7, 1) V=(5, 10, 5) d_s=7 v_s=5 u_s=2 v/u=5/2 ell=2 -> (24,16)
LIVE  n= 84 m= 56 M=(-56, 70, 77, 82) d=(84, 28, 14, 7, 1) V=(11, 10, 5) d_s=7 v_s=5 u_s=2 v/u=5/2 ell=2 -> (24,16)
AUTO  n= 84 m= 56 M=(-56, 70, 77, 82) d=(84, 28, 14, 7, 1) V=(11, 10, 6) d_s=7 v_s=6 u_s=1 v/u=6 ell=4 -> (12,8)
LIVE  n= 88 m= 66 M=(-66, -33, 86) d=(88, 22, 11, 1) V=(1, 9) d_s=11 v_s=9 u_s=2 v/u=9/2 ell=6 -> (16,12)
AUTO  n= 90 m= 36 M=(-36, 42, 88) d=(90, 18, 6, 2) V=(15, 5) d_s=6 v_s=5 u_s=1 v/u=5 ell=3 -> (15,6)
AUTO  n= 90 m= 36 M=(-36, 60, 88) d=(90, 18, 6, 2) V=(3, 5) d_s=6 v_s=5 u_s=1 v/u=5 ell=3 -> (15,6)
LIVE  n= 90 m= 54 M=(-54, 60, 88) d=(90, 18, 6, 2) V=(12, 4) d_s=6 v_s=4 u_s=2 v/u=2 ell=1 -> (30,18)
AUTO  n= 90 m= 72 M=(-72, 60, 88) d=(90, 18, 6, 2) V=(1, 5) d_s=6 v_s=5 u_s=1 v/u=5 ell=3 -> (15,12)
AUTO  n= 90 m= 60 M=(-60, 25, 88) d=(90, 30, 5, 1) V=(7, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, -12, 88) d=(90, 30, 6, 2) V=(1, 5) d_s=6 v_s=5 u_s=1 v/u=5 ell=3 -> (15,10)
AUTO  n= 90 m= 60 M=(-60, 12, 88) d=(90, 30, 6, 2) V=(1, 5) d_s=6 v_s=5 u_s=1 v/u=5 ell=3 -> (15,10)
AUTO  n= 90 m= 60 M=(-60, 36, 88) d=(90, 30, 6, 2) V=(1, 5) d_s=6 v_s=5 u_s=1 v/u=5 ell=3 -> (15,10)
AUTO  n= 90 m= 60 M=(-60, 48, 88) d=(90, 30, 6, 2) V=(1, 5) d_s=6 v_s=5 u_s=1 v/u=5 ell=3 -> (15,10)
LIVE  n= 90 m= 60 M=(-60, 72, 88) d=(90, 30, 6, 2) V=(9, 4) d_s=6 v_s=4 u_s=2 v/u=2 ell=1 -> (30,20)
LIVE  n= 90 m= 60 M=(-60, -20, 88) d=(90, 30, 10, 2) V=(1, 7) d_s=10 v_s=7 u_s=3 v/u=7/3 ell=3 -> (27,18)
LIVE  n= 90 m= 60 M=(-60, 10, 88) d=(90, 30, 10, 2) V=(1, 8) d_s=10 v_s=8 u_s=2 v/u=4 ell=5 -> (18,12)
LIVE  n= 90 m= 60 M=(-60, 10, 88) d=(90, 30, 10, 2) V=(3, 8) d_s=10 v_s=8 u_s=2 v/u=4 ell=5 -> (18,12)
LIVE  n= 90 m= 60 M=(-60, 20, 88) d=(90, 30, 10, 2) V=(1, 7) d_s=10 v_s=7 u_s=3 v/u=7/3 ell=3 -> (27,18)
LIVE  n= 90 m= 60 M=(-60, 40, 88) d=(90, 30, 10, 2) V=(1, 7) d_s=10 v_s=7 u_s=3 v/u=7/3 ell=3 -> (27,18)
LIVE  n= 90 m= 60 M=(-60, 40, 88) d=(90, 30, 10, 2) V=(1, 8) d_s=10 v_s=8 u_s=2 v/u=4 ell=5 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 40, 88) d=(90, 30, 10, 2) V=(1, 9) d_s=10 v_s=9 u_s=1 v/u=9 ell=7 -> (9,6)
LIVE  n= 90 m= 60 M=(-60, 70, 88) d=(90, 30, 10, 2) V=(8, 7) d_s=10 v_s=7 u_s=3 v/u=7/3 ell=3 -> (27,18)
LIVE  n= 90 m= 60 M=(-60, 70, 88) d=(90, 30, 10, 2) V=(21, 7) d_s=10 v_s=7 u_s=3 v/u=7/3 ell=3 -> (27,18)
LIVE  n= 90 m= 60 M=(-60, 80, 88) d=(90, 30, 10, 2) V=(17, 8) d_s=10 v_s=8 u_s=2 v/u=4 ell=5 -> (18,12)
LIVE  n= 90 m= 60 M=(-60, -40, -5, 88) d=(90, 30, 10, 5, 1) V=(1, 6, 3) d_s=5 v_s=3 u_s=2 v/u=3/2 ell=0 -> (36,24)
LIVE  n= 90 m= 60 M=(-60, -40, 15, 88) d=(90, 30, 10, 5, 1) V=(1, 6, 3) d_s=5 v_s=3 u_s=2 v/u=3/2 ell=0 -> (36,24)
LIVE  n= 90 m= 60 M=(-60, -40, 65, 88) d=(90, 30, 10, 5, 1) V=(1, 6, 3) d_s=5 v_s=3 u_s=2 v/u=3/2 ell=0 -> (36,24)
AUTO  n= 90 m= 60 M=(-60, -40, 85, 88) d=(90, 30, 10, 5, 1) V=(1, 7, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
LIVE  n= 90 m= 60 M=(-60, -20, 5, 88) d=(90, 30, 10, 5, 1) V=(1, 6, 3) d_s=5 v_s=3 u_s=2 v/u=3/2 ell=0 -> (36,24)
LIVE  n= 90 m= 60 M=(-60, -20, 5, 88) d=(90, 30, 10, 5, 1) V=(5, 6, 3) d_s=5 v_s=3 u_s=2 v/u=3/2 ell=0 -> (36,24)
LIVE  n= 90 m= 60 M=(-60, -20, 45, 88) d=(90, 30, 10, 5, 1) V=(1, 6, 3) d_s=5 v_s=3 u_s=2 v/u=3/2 ell=0 -> (36,24)
LIVE  n= 90 m= 60 M=(-60, -20, 55, 88) d=(90, 30, 10, 5, 1) V=(1, 6, 3) d_s=5 v_s=3 u_s=2 v/u=3/2 ell=0 -> (36,24)
LIVE  n= 90 m= 60 M=(-60, -20, 55, 88) d=(90, 30, 10, 5, 1) V=(5, 6, 3) d_s=5 v_s=3 u_s=2 v/u=3/2 ell=0 -> (36,24)
AUTO  n= 90 m= 60 M=(-60, 10, 15, 88) d=(90, 30, 10, 5, 1) V=(1, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 10, 15, 88) d=(90, 30, 10, 5, 1) V=(3, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 10, 25, 88) d=(90, 30, 10, 5, 1) V=(1, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 10, 25, 88) d=(90, 30, 10, 5, 1) V=(3, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 10, 25, 88) d=(90, 30, 10, 5, 1) V=(24, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 10, 35, 88) d=(90, 30, 10, 5, 1) V=(1, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 10, 35, 88) d=(90, 30, 10, 5, 1) V=(3, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 10, 45, 88) d=(90, 30, 10, 5, 1) V=(1, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 10, 45, 88) d=(90, 30, 10, 5, 1) V=(3, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 10, 55, 88) d=(90, 30, 10, 5, 1) V=(1, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 10, 55, 88) d=(90, 30, 10, 5, 1) V=(2, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 10, 55, 88) d=(90, 30, 10, 5, 1) V=(3, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 10, 55, 88) d=(90, 30, 10, 5, 1) V=(17, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 10, 65, 88) d=(90, 30, 10, 5, 1) V=(1, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 10, 65, 88) d=(90, 30, 10, 5, 1) V=(3, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 10, 75, 88) d=(90, 30, 10, 5, 1) V=(1, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 10, 75, 88) d=(90, 30, 10, 5, 1) V=(3, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 10, 85, 88) d=(90, 30, 10, 5, 1) V=(1, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 10, 85, 88) d=(90, 30, 10, 5, 1) V=(3, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 20, 45, 88) d=(90, 30, 10, 5, 1) V=(1, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 20, 45, 88) d=(90, 30, 10, 5, 1) V=(2, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 20, 75, 88) d=(90, 30, 10, 5, 1) V=(1, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 20, 75, 88) d=(90, 30, 10, 5, 1) V=(2, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 40, 45, 88) d=(90, 30, 10, 5, 1) V=(1, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 40, 55, 88) d=(90, 30, 10, 5, 1) V=(1, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 40, 55, 88) d=(90, 30, 10, 5, 1) V=(11, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 40, 65, 88) d=(90, 30, 10, 5, 1) V=(1, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 40, 75, 88) d=(90, 30, 10, 5, 1) V=(1, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 40, 85, 88) d=(90, 30, 10, 5, 1) V=(1, 5, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 40, 85, 88) d=(90, 30, 10, 5, 1) V=(1, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 70, 75, 88) d=(90, 30, 10, 5, 1) V=(9, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 70, 85, 88) d=(90, 30, 10, 5, 1) V=(8, 7, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 80, 85, 88) d=(90, 30, 10, 5, 1) V=(17, 8, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
LIVE  n= 90 m= 60 M=(-60, -45, -20, 88) d=(90, 30, 15, 5, 1) V=(2, 9, 3) d_s=5 v_s=3 u_s=2 v/u=3/2 ell=0 -> (36,24)
LIVE  n= 90 m= 60 M=(-60, -45, 5, 88) d=(90, 30, 15, 5, 1) V=(2, 9, 3) d_s=5 v_s=3 u_s=2 v/u=3/2 ell=0 -> (36,24)
LIVE  n= 90 m= 60 M=(-60, -45, 35, 88) d=(90, 30, 15, 5, 1) V=(1, 9, 3) d_s=5 v_s=3 u_s=2 v/u=3/2 ell=0 -> (36,24)
LIVE  n= 90 m= 60 M=(-60, -45, 35, 88) d=(90, 30, 15, 5, 1) V=(2, 9, 3) d_s=5 v_s=3 u_s=2 v/u=3/2 ell=0 -> (36,24)
LIVE  n= 90 m= 60 M=(-60, -45, 55, 88) d=(90, 30, 15, 5, 1) V=(2, 9, 3) d_s=5 v_s=3 u_s=2 v/u=3/2 ell=0 -> (36,24)
LIVE  n= 90 m= 60 M=(-60, -45, 80, 88) d=(90, 30, 15, 5, 1) V=(2, 9, 3) d_s=5 v_s=3 u_s=2 v/u=3/2 ell=0 -> (36,24)
AUTO  n= 90 m= 60 M=(-60, -15, 55, 88) d=(90, 30, 15, 5, 1) V=(2, 1, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, -15, 70, 88) d=(90, 30, 15, 5, 1) V=(2, 1, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
LIVE  n= 90 m= 60 M=(-60, -15, 85, 88) d=(90, 30, 15, 5, 1) V=(2, 7, 3) d_s=5 v_s=3 u_s=2 v/u=3/2 ell=0 -> (36,24)
AUTO  n= 90 m= 60 M=(-60, -15, 85, 88) d=(90, 30, 15, 5, 1) V=(2, 7, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, -15, 85, 88) d=(90, 30, 15, 5, 1) V=(1, 11, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
LIVE  n= 90 m= 60 M=(-60, 15, 35, 88) d=(90, 30, 15, 5, 1) V=(1, 9, 3) d_s=5 v_s=3 u_s=2 v/u=3/2 ell=0 -> (36,24)
LIVE  n= 90 m= 60 M=(-60, 15, 70, 88) d=(90, 30, 15, 5, 1) V=(2, 9, 3) d_s=5 v_s=3 u_s=2 v/u=3/2 ell=0 -> (36,24)
LIVE  n= 90 m= 60 M=(-60, 45, 55, 88) d=(90, 30, 15, 5, 1) V=(1, 9, 3) d_s=5 v_s=3 u_s=2 v/u=3/2 ell=0 -> (36,24)
AUTO  n= 90 m= 60 M=(-60, 45, 55, 88) d=(90, 30, 15, 5, 1) V=(1, 1, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 45, 55, 88) d=(90, 30, 15, 5, 1) V=(2, 3, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 45, 70, 88) d=(90, 30, 15, 5, 1) V=(3, 2, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 45, 70, 88) d=(90, 30, 15, 5, 1) V=(3, 7, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 45, 70, 88) d=(90, 30, 15, 5, 1) V=(2, 12, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 45, 70, 88) d=(90, 30, 15, 5, 1) V=(3, 12, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 45, 80, 88) d=(90, 30, 15, 5, 1) V=(2, 5, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 45, 80, 88) d=(90, 30, 15, 5, 1) V=(3, 5, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 45, 80, 88) d=(90, 30, 15, 5, 1) V=(2, 12, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 45, 80, 88) d=(90, 30, 15, 5, 1) V=(3, 12, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
LIVE  n= 90 m= 60 M=(-60, 45, 85, 88) d=(90, 30, 15, 5, 1) V=(3, 5, 3) d_s=5 v_s=3 u_s=2 v/u=3/2 ell=0 -> (36,24)
AUTO  n= 90 m= 60 M=(-60, 45, 85, 88) d=(90, 30, 15, 5, 1) V=(3, 5, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 90 m= 60 M=(-60, 45, 85, 88) d=(90, 30, 15, 5, 1) V=(3, 11, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
LIVE  n= 90 m= 60 M=(-60, 75, 85, 88) d=(90, 30, 15, 5, 1) V=(11, 7, 3) d_s=5 v_s=3 u_s=2 v/u=3/2 ell=0 -> (36,24)
AUTO  n= 90 m= 60 M=(-60, 75, 85, 88) d=(90, 30, 15, 5, 1) V=(11, 7, 4) d_s=5 v_s=4 u_s=1 v/u=4 ell=2 -> (18,12)
AUTO  n= 96 m= 80 M=(-80, 40, 94) d=(96, 16, 8, 2) V=(1, 7) d_s=8 v_s=7 u_s=1 v/u=7 ell=5 -> (12,10)
AUTO  n= 96 m= 80 M=(-80, 56, 94) d=(96, 16, 8, 2) V=(14, 7) d_s=8 v_s=7 u_s=1 v/u=7 ell=5 -> (12,10)
AUTO  n= 96 m= 80 M=(-80, -72, 28, 94) d=(96, 16, 8, 4, 2) V=(1, 6, 3) d_s=4 v_s=3 u_s=1 v/u=3 ell=1 -> (24,20)
AUTO  n= 96 m= 80 M=(-80, -24, 84, 94) d=(96, 16, 8, 4, 2) V=(2, 1, 3) d_s=4 v_s=3 u_s=1 v/u=3 ell=1 -> (24,20)
AUTO  n= 96 m= 80 M=(-80, -8, 20, 94) d=(96, 16, 8, 4, 2) V=(1, 6, 3) d_s=4 v_s=3 u_s=1 v/u=3 ell=1 -> (24,20)
AUTO  n= 96 m= 80 M=(-80, -8, 36, 94) d=(96, 16, 8, 4, 2) V=(1, 6, 3) d_s=4 v_s=3 u_s=1 v/u=3 ell=1 -> (24,20)
