UTC 2026-08-29T23:27:07Z
HOST ip-172-30-0-186
DMI_INSTANCE i-010201a5da47795c4
BOOT_ID 78106c0b-9891-4fc4-93ed-72de22449dd0
UPTIME  23:27:07 up 5 days,  1:29,  1 user,  load average: 0.03, 0.36, 0.75
MEMORY
               total        used        free      shared  buff/cache   available
Mem:     2147442057216 13876817920 2130543263744     3379200 13013045248 2133565239296
Swap:              0           0           0
USER_PROCESSES
 478614       1  478614 Sat Aug 29 23:27:05 2026       2 Ss    2.1  0.0 11636 systemd
     60       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/7
     61       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/7
     63       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/7:0H-events_highpri
     64       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/8
     65       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/8
     66       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/8
     67       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/8
     69       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/8:0H-events_highpri
     70       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/9
     71       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/9
     72       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/9
     73       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/9
     75       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/9:0H-events_highpri
     76       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/10
     77       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/10
     78       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/10
     79       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/10
     81       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/10:0H-events_highpri
     82       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/11
     83       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/11
     84       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/11
     85       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/11
     87       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/11:0H-events_highpri
     88       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/12
     89       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/12
     90       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/12
     91       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/12
     93       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/12:0H-events_highpri
     94       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/13
     95       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/13
     96       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/13
     97       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/13
     99       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/13:0H-events_highpri
    100       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/14
    101       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/14
    102       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/14
    103       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/14
    105       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/14:0H-events_highpri
    106       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/15
    107       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/15
    108       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/15
    109       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/15
    111       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/15:0H-events_highpri
    112       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/16
    113       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/16
    114       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/16
    115       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/16
    117       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/16:0H-events_highpri
    118       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 rcu_exp_par_gp_kthread_worker/2
    119       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/17
    120       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/17
    121       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/17
    122       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/17
    124       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/17:0H-events_highpri
    125       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/18
    126       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/18
    127       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/18
    128       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/18
    130       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/18:0H-events_highpri
    131       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/19
    132       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/19
    133       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/19
    134       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/19
    136       2       0 root     Mon Aug 24 21:58:07 2026  437340 I<    0.0  0.0     0 kworker/19:0H-events_highpri
    137       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 cpuhp/20
    138       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 idle_inject/20
    139       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 migration/20
    140       2       0 root     Mon Aug 24 21:58:07 2026  437340 S     0.0  0.0     0 ksoftirqd/20
