exponent	raw_terms	raw_sha256	remainder_terms	remainder_sha256	lambda_prime_rows	denominator_factor
3	4	70d253cd30303d5ae6ebf81e8de0b2c12a00b66b060c996f0a898dbaf708682c	3	3dd07bb5e097ea920104e085d857e519915ba214145d862576bd9cb9d3792458	14	(1/4, [(U, 1), (4*C^2*U^2 - 4*C*V^2*U + 24*C*U^4 + V^4 - 20*V^2*U^3 + 20*U^6, 1), (C - 3*U^2, 2)])
