0	7	('BetaPoly', ((('-4/7*C^2*U - 40/7*C*U^3 + 139/7*V^2*U^2 + 16/7*U^5', 'C - 3*U^2'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1')), (('272/7*C*V*U^2 + 272/7*V*U^4', 'C - 3*U^2'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))))
1	2	('BetaPoly', ((('-32/7*C^2*V*U^2 + 96/7*C*V*U^4 - 32/7*V^3*U^3 + 128/7*V*U^6', 'C - 3*U^2'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1')), (('-96/7*C^2*V^2*U - 192/7*C*V^2*U^3 + 344/7*V^4*U^2 + 64/7*V^2*U^5', 'C - 3*U^2'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))))
2	26	('BetaPoly', ((('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1')), (('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1')), (('3528*C^2 + 4704*C*U^2 + 10584*V^2*U', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))))
3	23	('BetaPoly', ((('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1')), (('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1')), (('-53760*C^8*V*U^2 - 247296*C^7*V^3*U + 33990656/11*C^7*V*U^4 + 147840*C^6*V^5 + 351642752/11*C^6*V^3*U^3 - 27415808*C^6*V*U^6 + 286544384/11*C^5*V^5*U^2 + 749798912/11*C^5*V^3*U^5 - 5911119616/11*C^5*V*U^8 - 289729632/11*C^4*V^7*U - 9964688064/11*C^4*V^5*U^4 + 6678016064/11*C^4*V^3*U^7 + 1729715968*C^4*V*U^10 + 2278080*C^3*V^9 - 8493101600/11*C^3*V^7*U^3 + 58289835840/11*C^3*V^5*U^6 - 56844560448/11*C^3*V^3*U^9 + 30447147264/11*C^3*V*U^12 + 8395508064/11*C^2*V^9*U^2 - 25677350320/11*C^2*V^7*U^5 + 68441514368/11*C^2*V^5*U^8 - 121316606784/11*C^2*V^3*U^11 - 1468969472/11*C^2*V*U^14 - 79163280*C*V^11*U + 2165033952/11*C*V^9*U^4 - 39816051488/11*C*V^7*U^7 + 32287804480/11*C*V^5*U^10 - 48813696320/11*C*V^3*U^13 - 6644552704/11*C*V*U^16 - 1410884472/11*V^11*U^3 + 18323595232/11*V^9*U^6 - 2324251504*V^7*U^9 + 27718227136/11*V^5*U^12 + 9375769856/11*V^3*U^15 + 669724672/11*V*U^18', 'C^2 - 6*C*U^2 + 9*U^4'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1')), (('322560*C^8*V^2*U - 258048*C^7*V^4 - 2128896*C^7*V^2*U^3 + 120274944/11*C^6*V^4*U^2 - 4063035904/11*C^6*V^2*U^5 + 66828288/11*C^5*V^6*U - 19813925376/11*C^5*V^4*U^4 + 4031736320*C^5*V^2*U^7 + 65935872/11*C^4*V^8 - 15414623296/11*C^4*V^6*U^3 + 92155034624/11*C^4*V^4*U^6 - 17729215488/11*C^4*V^2*U^9 + 13671945216/11*C^3*V^8*U^2 - 76069035968/11*C^3*V^6*U^5 + 165941513344/11*C^3*V^4*U^8 - 414597219840/11*C^3*V^2*U^11 - 366293376*C^2*V^10*U + 57423036480/11*C^2*V^8*U^4 - 263805460320/11*C^2*V^6*U^7 + 435665855616/11*C^2*V^4*U^10 - 404982828544/11*C^2*V^2*U^13 - 1022365536/11*C*V^10*U^3 + 88083752192/11*C*V^8*U^6 - 187646968320/11*C*V^6*U^9 + 520136135040/11*C*V^4*U^12 - 63076595712/11*C*V^2*U^15 + 1179823104/11*V^12*U^2 - 17526472080/11*V^10*U^5 - 15358321728/11*V^8*U^8 - 12718545568*V^6*U^11 + 172813929856/11*V^4*U^14 + 25375725568/11*V^2*U^17', 'C^2 - 6*C*U^2 + 9*U^4'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1')), (('-21934080*C^7*V^3*U^2 + 17547264*C^6*V^5*U + 590757888*C^6*V^3*U^4 - 5721713664/11*C^5*V^5*U^3 + 32882006016/11*C^5*V^3*U^6 - 5356615680/11*C^4*V^7*U^2 - 8627056640/11*C^4*V^5*U^5 - 157990899712/11*C^4*V^3*U^8 - 4483639296/11*C^3*V^9*U + 70664921088/11*C^3*V^7*U^4 - 275246269952/11*C^3*V^5*U^7 + 307009611776/11*C^3*V^3*U^10 + 2917154304/11*C^2*V^9*U^3 + 161237630976/11*C^2*V^7*U^6 - 438628618752/11*C^2*V^5*U^9 + 1256282265600/11*C^2*V^3*U^12 + 2308718592/11*C*V^11*U^2 - 21758803200/11*C*V^9*U^5 - 12267713536/11*C*V^7*U^8 - 322594097664/11*C*V^5*U^11 + 1002976264192/11*C*V^3*U^14 + 2308718592/11*V^11*U^4 - 29159596800/11*V^9*U^7 - 97483807744/11*V^7*U^10 - 156499425792/11*V^5*U^13 + 21621536768*V^3*U^16', 'C^2 - 6*C*U^2 + 9*U^4'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))))
