exponent	raw_terms	raw_sha256	remainder_terms	remainder_sha256	lambda_prime_rows	denominator_factor
5	8	d0d071bebae3cfed7ce99a529cc3d84d80e4b3b8addd9fd4ee7811ba187cde24	7	1e44f843fe7b65b1842fb88ea6cc64fd891816c5a59e8857527046a5754203ec	14	(1/4, [(U, 1), (4*C^2*U^2 - 4*C*V^2*U + 24*C*U^4 + V^4 - 20*V^2*U^3 + 20*U^6, 1), (C - 3*U^2, 2)])
