exponent	raw_terms	raw_sha256	remainder_terms	remainder_sha256	lambda_prime_rows	denominator_factor
4	8	ac9388b629e4ceda865265b87499f3d1d11739f4fd58cdb9cab2ae1e53a8febb	5	c98cab867c94043773598a95e2850c81199537a4a20702cda4cf3796208858ab	14	(1/4, [(U, 1), (4*C^2*U^2 - 4*C*V^2*U + 24*C*U^4 + V^4 - 20*V^2*U^3 + 20*U^6, 1), (C - 3*U^2, 2)])
