exponent	raw_terms	raw_sha256	remainder_terms	remainder_sha256	lambda_prime_rows	denominator_factor
2	2	816da33cd8e77b035740b7811e56d9ac8742160974a690506dec35d9b002d6a0	2	1acfd5c0169b466d16c6d87de34b3ec0f5b78f6bb073a6191e9bed2ac36775b3	14	(1/4, [(U, 1), (4*C^2*U^2 - 4*C*V^2*U + 24*C*U^4 + V^4 - 20*V^2*U^3 + 20*U^6, 1), (C - 3*U^2, 2)])
